num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,Total Gross
1146,Chapter 27,11,5,6,1,84,28/03/2008,1,5.7,0,0,0,0,611,56215
1147,Charged,3,1,7,1,2,04/10/2017,1,6.350375411,0,0,0,0,894,9736
1148,Charlie Bartlett,1122,1,2,1,97,22/02/2008,1,7,54400,1,0,0,542,3951699
1149,Charlie Countryman,15,1,2,1,103,15/11/2013,1,6.4,89750,1,0,0,737,11650
1150,Charlie St. Cloud,2725,1,1,1,99,30/07/2010,1,6.5,39350,1,27800,1,988,31162545
1151,Charlie Wilson's War,2594,1,6,1,102,21/12/2007,1,7.1,78933.33333,1,45200,1,906,66661095
1152,Charlie's Country,8,6,1,0,108,05/06/2015,47,7.2,0,0,0,0,278,42937
1153,The Charnel House,10,1,8,1,90,04/11/2016,1,4.7,0,0,0,0,351,6332
1154,Chasing Ice,53,1,3,1,75,09/11/2012,1,7.8,0,0,0,0,801,1328467
1155,Chasing Madoff,9,1,3,0,91,26/08/2011,4,6.3,0,0,0,0,0,157612
1156,Chasing Mavericks,2030,1,6,1,116,26/10/2012,1,7.2,49200,1,31900,1,831,6002756
1157,Chasing the Dragon,52,6,4,1,128,29/09/2017,12,7.4,61900,1,0,0,885,453156
1158,Chasing Trane: The John Coltrane Documentary,17,1,3,1,99,14/04/2017,1,7.6,53100,1,0,0,0,406284
1159,Chavela,14,1,3,0,93,04/10/2017,1,8,0,0,0,0,527,129087
1160,Che,39,6,6,1,125,12/12/2008,24,6.3,0,0,0,0,1411,1497109
1161,Cheap Thrills,18,1,2,0,88,21/03/2014,1,6.8,0,0,0,0,1092,59424
1162,Cheatin',10,1,7,1,76,03/04/2015,1,7.1,0,0,0,0,498,15077
1163,Cheeni Kum,51,4,2,1,140,25/05/2007,3,6.8,0,0,0,0,435,697369
1164,Cheerful Weather for the Wedding,2,2,2,1,89,07/12/2012,1,5.6,0,0,0,0,624,2651
1165,Chef,1298,1,2,1,114,09/05/2014,1,7.3,62900,1,166800,1,1211,31424003
1166,Chelsea on the Rocks,1,1,3,1,89,02/10/2009,1,6,0,0,0,0,384,11799
1167,Chennai Express,196,4,4,0,141,08/08/2013,3,6,0,0,0,0,954,5307960
1168,Chernobyl Diaries,2433,1,8,1,86,25/05/2012,1,5,0,0,0,0,653,18119640
1169,Cherry,3,1,2,1,99,08/10/2010,1,6.8,42600,1,0,0,923,11362
1170,Cherry Blossoms,8,6,1,0,127,16/01/2009,8,7.7,0,0,0,0,148,104433
1171,Chevalier,7,6,2,0,105,27/05/2016,22,6.4,0,0,0,0,0,25696
1172,Chi-Raq,305,1,2,1,127,04/12/2015,1,5.7,31500,1,18100,1,723,2653032
1173,Chic!,1,3,2,1,103,01/05/2015,2,5.5,0,0,0,0,0,5587
1174,Chicago 10,14,1,3,1,110,29/02/2008,1,7.4,0,0,0,0,457,177490
1175,Chicken with Plums,24,3,2,1,93,17/08/2012,2,7.1,23100,1,0,0,718,253874
1176,Chico & Rita,23,6,7,0,94,10/02/2012,4,7.2,0,0,0,0,676,350524
1177,Child 44,510,6,5,1,137,17/04/2015,1,6.5,77000,1,39500,1,485,1224330
1178,Child of God,8,1,5,1,104,01/08/2014,1,5.5,55200,1,3900,1,718,39324
1179,Child's Pose,10,6,1,0,112,19/02/2014,18,7.5,0,0,0,0,0,97170
1180,Childless,1,1,1,1,90,15/05/2015,1,5.8,0,0,0,0,0,1036
1181,The Children of Huang Shi,43,6,1,1,125,23/05/2008,1,7.1,22400,1,0,0,0,1031872
1182,Children of Invention,2,1,1,0,86,12/03/2010,1,6.6,0,0,0,0,431,11183
1183,Chillar Party,7,4,2,1,135,08/07/2011,3,7.5,0,0,0,0,1068,6330
1184,Chimpanzee,1567,6,3,1,78,20/04/2012,1,7.2,88100,1,0,0,417,28972764
1185,China Heavyweight,4,5,3,0,94,06/07/2012,19,5.9,0,0,0,0,347,10550
1186,Chinese Puzzle,29,3,2,1,117,16/05/2014,2,7,0,0,0,0,1120,338523
1187,CHIPS,2464,1,4,1,100,24/03/2017,1,6,0,0,0,0,514,18600152
1188,Chloe,350,1,1,1,96,26/03/2010,1,6.3,40200,1,1400,1,1110,3075255
1189,Chocolate,7,6,4,1,110,06/02/2009,25,7,0,0,0,0,1496,14845
1190,Chocolate City,24,1,1,1,91,22/05/2015,1,4,0,0,0,0,1156,212662
1191,The Choice,2631,1,1,1,111,05/02/2016,1,6.6,31500,1,18700,1,560,18730891
1192,Choke,435,1,2,1,92,26/09/2008,1,6.5,0,0,2900,1,1325,2926565
1193,Chonda Pierce: Enough,798,1,3,1,90,25/04/2017,1,6.350375411,0,0,0,0,450,1260116
1194,Choose Connor,2,1,1,0,109,10/10/2008,1,6.5,0,0,0,0,0,5788
1195,Chop Shop,3,1,1,0,84,27/02/2008,1,7.3,0,0,0,0,0,125045
1196,Chris & Don. A Love Story,12,1,3,0,90,13/06/2008,1,7,0,0,0,0,0,216110
1197,Chris Brown: Welcome to My Life,413,1,3,0,80,08/06/2017,1,5.6,57200,1,0,0,475,693984
1198,Christian Mingle,15,1,2,1,103,10/10/2014,1,4.3,0,0,0,0,787,25480
1199,The Christmas Candle,392,2,1,1,100,15/11/2013,1,6,0,0,0,0,950,2258620
1200,Christmas Eve,44,1,2,1,95,04/12/2015,1,5,73100,1,0,0,1046,91302
1201,Christmas in Wonderland,2,5,2,1,95,25/01/2008,1,4.9,0,0,0,0,332,689
1202,A Christmas Tale,52,3,2,0,150,14/11/2008,2,7.1,0,0,0,0,306,1060922
1203,Chronic,7,6,1,1,93,23/09/2016,1,6.6,0,0,0,0,981,9033
1204,The Chronicles of Narnia: Prince Caspian,3929,1,4,1,150,16/05/2008,1,6.6,57500,1,192500,1,529,141621490
1205,The Chronicles of Narnia: The Voyage of the Dawn Treader,3555,1,9,1,113,10/12/2010,1,6.3,57500,1,31900,1,1496,104386950
1206,Churchill,215,2,6,1,105,02/06/2017,1,6.6,52050,1,0,0,952,1281258
1207,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,4,2,7,1,85,02/11/2012,1,5.9,0,0,0,0,0,5102
1208,Liberal Arts,31,1,2,1,97,14/09/2012,1,6.7,37669.5,1,272,1,1147,327345
1209,The Liberator,77,6,6,1,119,03/10/2014,4,6.9,0,0,0,0,0,113067
1210,License to Wed,2715,1,2,1,91,03/07/2007,1,5.3,41933.33333,1,27100,1,1292,43799818
1211,The Lie,1,1,1,1,80,18/11/2011,1,5.1,0,0,0,0,1094,3000
1213,Life After Beth,30,1,2,1,89,15/08/2014,1,5.6,33900,1,0,0,1151,88273
1214,Life as We Know It,3150,1,2,1,114,08/10/2010,1,6.6,60433.33333,1,27600,1,656,53374681
1215,The Life Before Her Eyes,48,1,1,1,90,18/04/2008,1,6.4,25000,1,0,0,361,303439
1216,Life During Wartime,20,1,2,1,98,23/07/2010,1,6.4,0,0,1200,1,1027,281447
1217,Life in a Day,19,2,3,1,95,29/07/2011,1,7.7,0,0,0,0,798,252788
1218,Life in a Walk,1,1,3,1,76,02/09/2015,1,6.7,0,0,0,0,750,16557
1219,Life in a Metro,35,4,2,1,132,11/05/2007,3,7.4,152700,1,0,0,195,150212
1220,Life Itself,100,1,3,1,120,04/07/2014,1,7.8,20100,1,0,0,556,810454
1221,Life of a King,16,1,1,1,100,17/01/2014,1,6.9,0,0,0,0,319,6547
1222,Life of Crime,37,1,2,1,98,29/08/2014,1,5.8,56900,1,0,0,265,265452
1223,Life of Pi,2946,1,9,1,127,21/11/2012,1,7.9,116700,1,42200,1,715,124987023
1224,Life of Riley,1,3,2,0,108,24/10/2014,2,6,0,0,0,0,100,11616
1225,Life Partner,26,4,2,0,138,14/08/2009,72,5.3,0,0,0,0,0,110240
1226,Life Partners,3,1,2,1,93,05/12/2014,1,6.2,29750,1,0,0,913,8265
1227,Life's a Breeze,2,6,2,1,83,19/09/2014,1,6.3,0,0,0,0,0,3450
1228,"Life, Above All",18,6,1,1,100,15/07/2011,55,7.1,0,0,0,0,0,134461
1229,"Life, Animated",60,1,3,1,92,01/07/2016,1,7.5,0,0,0,0,563,255388
1231,The Light Between Oceans,1500,2,1,1,133,02/09/2016,1,7.2,36166.66667,1,14600,1,464,12545979
1232,Lights Out,2835,1,8,1,81,22/07/2016,1,6.4,31500,1,84700,1,564,67268835
1233,Like Crazy,162,1,1,1,86,28/10/2011,1,6.7,76600,1,0,0,875,3395391
1234,Like Dandelion Dust,60,1,1,1,100,24/09/2010,1,7.1,0,0,0,0,802,352810
1235,Like Someone in Love,23,6,1,0,109,15/02/2013,6,7,0,0,0,0,762,239056
1236,"Like Sunday, Like Rain",6,1,1,1,104,06/03/2015,1,6.9,0,0,0,0,100,28208
1238,Lila & Eve,22,1,4,1,94,17/07/2015,1,5.8,49550,1,20300,1,315,38263
1239,Lilting,9,2,1,0,91,26/09/2014,1,7.2,51300,1,0,0,1089,27054
1240,Limitless,2838,1,12,1,105,18/03/2011,1,7.4,68550,1,54100,1,700,79249455
1241,The Limits of Control,27,1,5,1,116,01/05/2009,1,6.3,0,0,2700,1,606,426688
1242,Lincoln,2293,1,6,1,150,09/11/2012,1,7.4,54500,1,139200,1,1199,182207973
1243,The Lincoln Lawyer,2707,1,5,1,118,18/03/2011,1,7.3,40400,1,30900,1,646,58009200
1244,Linsanity,16,1,3,1,89,04/10/2013,1,7.4,0,0,0,0,931,302645
1245,Lion,1802,2,6,1,118,25/11/2016,1,8.1,0,0,0,0,1244,51728731
1247,Lion's Den,1,6,1,0,113,03/07/2009,4,7.1,64900,1,0,0,366,14739
1248,Lions for Lambs,2216,1,1,1,92,09/11/2007,1,6.2,62766.66667,1,30500,1,937,15002854
1249,Listen to Me Marlon,38,2,3,1,103,29/07/2015,1,8.2,46000,1,0,0,382,425831
1250,Listen Up Philip,30,1,2,0,108,17/10/2014,1,6.3,13850,1,100,1,729,200126
1253,Little Accidents,17,1,1,0,105,16/01/2015,1,5.8,67500,1,0,0,701,10071
1254,Little Ashes,16,2,6,1,112,08/05/2009,1,6.6,116300,1,0,0,1599,481586
1255,The Little Bedroom,3,6,1,1,87,26/09/2014,2,6.9,0,0,0,0,0,7440
1256,Little Birds,2,1,1,1,94,29/08/2012,1,6.2,26050,1,0,0,374,17739
1257,A Little Bit of Heaven,11,1,2,1,106,04/05/2012,1,6.3,40100,1,0,0,2057,15375
1258,Little Boy,1045,6,1,1,106,24/04/2015,1,7.4,106900,1,7300,1,415,6485961
1259,A Little Chaos,87,2,1,1,112,26/06/2015,1,6.5,66100,1,558,1,860,558173
1260,The Little Death,4,6,2,0,96,26/06/2015,1,7.1,0,0,0,0,1438,18238
1261,Little England,1,6,1,0,132,17/05/2015,22,7.9,0,0,0,0,294,12077
1262,Little Fockers,3675,1,2,1,98,22/12/2010,1,5.5,71050,1,44900,1,1033,148438600
1263,A Little Help,24,1,2,1,109,22/07/2011,1,5.7,21100,1,0,0,759,96868
1264,The Little Hours,114,5,2,1,90,30/06/2017,1,5.9,90300,1,0,0,1329,1647175
1265,The Little Prince,163,3,7,1,108,12/02/2016,1,7.8,50650,1,0,0,1798,1339152
1266,The Little Traitor,5,6,1,1,88,23/10/2009,9,7,28600,1,0,0,100,402088
1267,Little White Lies,14,3,2,0,154,24/08/2012,2,7.1,59200,1,0,0,828,206088
1268,Littlerock,3,1,1,0,83,12/08/2011,1,6.3,0,0,0,0,522,17309
1269,Liv & Ingmar,2,6,3,0,89,13/12/2013,1,7.4,0,0,0,0,0,10347
1271,Live by Night,2822,1,4,1,129,25/12/2016,1,6.4,49150,1,64700,1,1173,10378555
1272,"Live Fast, Die Young",1,1,1,1,101,24/10/2008,1,8.2,0,0,0,0,0,18335
1273,Live Free or Die Hard,3411,1,4,1,128,27/06/2007,1,7.2,42933.33333,1,76900,1,1348,134529403
1275,The Living,4,1,5,1,89,03/04/2015,1,6.2,16100,1,0,0,1496,5514
1276,Living in Emergency,7,1,3,0,120,04/06/2010,1,8.5,0,0,0,0,153,32208
1277,Living Is Easy with Eyes Closed,1,6,2,0,108,27/06/2014,4,7.1,0,0,0,0,195,11600
1278,The Living Wake,1,1,2,1,91,14/05/2010,1,6.4,0,0,0,0,100,12232
1279,In a Better World,51,6,1,1,119,01/04/2011,16,7.7,0,0,0,0,1118,1008098
1280,In a Dream,4,1,3,1,80,10/04/2009,1,7.9,0,0,0,0,270,54640
1281,In a Valley of Violence,33,1,4,1,104,21/10/2016,1,6,35500,1,58.1,1,450,53647
1282,In a World...,144,1,2,1,93,09/08/2013,1,6.7,36500,1,1600,1,149,2963902
1283,In Another Country,6,6,1,0,89,09/11/2012,7,6.4,0,0,0,0,277,25079
1285,In Bloom,4,6,1,0,102,10/01/2014,48,7.7,0,0,0,0,956,56092
1286,In Bruges,232,2,2,1,107,08/02/2008,1,7.9,0,0,0,0,787,7800824
1287,In Darkness,52,6,1,1,145,10/02/2012,21,7.3,0,0,0,0,981,1041455
1288,In Harmony,2,1,11,1,21,15/04/2016,1,6.350375411,0,0,0,0,0,3144
1289,In Jackson Heights,8,3,3,1,190,04/11/2015,1,7.2,0,0,0,0,670,121094
1291,In My Sleep,2,1,1,1,104,23/04/2010,1,5.5,0,0,0,0,449,30158
1292,In No Great Hurry: 13 Lessons in Life with Saul Leiter,4,2,3,1,75,03/01/2014,1,7.5,0,0,0,0,0,12133
1293,In Order of Disappearance,10,6,2,1,116,26/08/2016,14,7.2,0,0,0,0,197,50251
1294,In Our Hands: The Battle for Jerusalem,733,1,3,0,109,23/05/2017,1,6.5,0,0,0,0,373,2534370
1295,In Our Nature,1,1,1,0,103,07/12/2012,1,5.7,61000,1,0,0,1164,6543
1296,In Over My Head,1,1,2,0,106,26/10/2012,1,5.6,0,0,0,0,0,19482
1297,In Pursuit of Silence,2,1,3,1,81,23/06/2017,1,7.5,0,0,0,0,381,29834
1298,In Search of a Midnight Kiss,11,1,2,1,90,01/08/2008,1,7.3,0,0,0,0,692,172605
1299,In Search of Fellini,3,1,9,1,93,15/09/2017,1,6.8,32900,1,0,0,537,10796
1300,In Secret,266,1,5,1,107,21/02/2014,1,6.1,77150,1,0,0,692,444179
1301,In the Basement,1,6,3,1,81,06/11/2015,8,6.7,0,0,0,0,795,3643
1302,In the Family,5,1,1,0,169,04/11/2011,1,7.3,0,0,0,0,1263,101934
1303,In the Fog,3,6,1,0,127,14/06/2013,13,6.9,0,0,0,0,0,11894
1304,In the Heart of the Sea,3103,1,4,1,122,11/12/2015,1,6.9,89700,1,79000,1,787,25020758
1305,In the House,36,3,2,1,105,19/04/2013,2,7.4,0,0,0,0,2153,389757
1306,In the House of Flies,4,5,10,1,89,09/05/2014,1,4.7,0,0,0,0,0,9480
1307,In the Land of Blood and Honey,18,1,1,1,127,23/12/2011,40,4.4,0,0,38800,1,1376,303877
1308,In the Land of Women,2155,1,2,1,97,20/04/2007,1,6.5,21200,1,0,0,931,11052958
1309,In the Loop,92,2,2,0,106,24/07/2009,1,7.5,0,0,0,0,703,2388804
1310,In the Name of,1,6,1,0,102,30/10/2013,21,6.4,0,0,0,0,1440,9883
1311,In the Name of My Daughter,50,3,5,1,116,15/05/2015,2,6.1,0,0,0,0,196,277528
1312,In the Name of the King: A Dungeon Siege Tale,1632,6,4,1,127,11/01/2008,1,3.8,47200,1,5700,1,0,4775656
1313,In the Shadow of the Moon,104,2,3,1,100,07/09/2007,1,8.1,0,0,0,0,375,1134358
1314,In the Shadow of Women,4,3,1,0,73,15/01/2016,2,6.4,0,0,0,0,274,50291
1315,In the Valley of Elah,978,1,5,1,121,14/09/2007,1,7.2,52200,1,20900,1,742,6777741
1316,In This Corner of the World,20,6,7,1,130,11/08/2017,6,8,0,0,0,0,549,172147
1317,In Time,3127,1,4,1,109,28/10/2011,1,6.7,37550,1,18500,1,871,37520095
1318,In/Significant Others,1,1,1,1,0,14/05/2010,1,5.9,0,0,0,0,100,3763
1319,InAPPropriate Comedy,275,1,2,1,83,22/03/2013,1,2.9,88650,1,0,0,1249,228004
1320,The Inbetweeners Movie,10,2,2,1,97,07/09/2012,1,6.8,0,0,0,0,1120,36000
1321,Incarnate,1737,1,8,1,91,02/12/2016,1,5.2,46800,1,76900,1,322,4799774
1322,Incendiary,3,2,1,1,96,23/09/2011,1,5.9,39850,1,31900,1,284,22457
1323,Inception,3792,1,4,1,148,16/07/2010,1,8.8,64266.66667,1,182300,1,515,292576195
1324,An Inconsistent Truth,3,1,3,1,89,27/01/2012,1,6.3,0,0,0,0,0,69394
1325,An Inconvenient Sequel: Truth to Power,556,1,3,1,98,28/07/2017,1,5.6,0,0,0,0,225,3496795
1326,The Incredible Burt Wonderstone,3160,1,9,1,100,15/03/2013,1,5.9,60900,1,22500,1,671,22537881
1327,The Incredible Hulk,3508,1,4,1,112,13/06/2008,1,6.8,55050,1,81700,1,1017,134806913
1328,Independence Day: Resurgence,4130,1,4,1,120,24/06/2016,1,5.3,114550,1,107700,1,605,103144286
1329,Indian Point,2,6,3,1,94,08/07/2016,1,6.7,0,0,0,0,702,7251
1330,Indiana Jones and the Kingdom of the Crystal Skull,4264,1,4,1,122,22/05/2008,1,6.2,92950,1,139200,1,1144,317101119
1331,Indignation,317,1,1,1,110,29/07/2016,1,6.8,0,0,0,0,1406,3401155
1332,Indigo Children,1,1,1,1,72,17/01/2014,1,8.1,0,0,0,0,188,2621
1333,Inequality for All,103,1,3,1,89,27/09/2013,1,8.1,22600,1,0,0,654,1205273
1334,Inescapable,7,5,4,1,93,22/02/2013,1,5.2,46100,1,0,0,512,6334
1335,Inferno,3576,1,4,1,121,28/10/2016,1,6.2,98066.66667,1,79000,1,967,34343574
1336,The Infiltrator,1601,2,6,1,127,13/07/2016,1,7,62100,1,30900,1,889,15436808
1337,Infinitely Polar Bear,110,1,2,1,90,19/06/2015,1,7,75150,1,0,0,711,1430655
1338,Infliction,2,1,8,0,100,16/03/2014,1,6.9,0,0,0,0,0,2256
1339,The Informant,4,3,5,1,116,13/09/2013,2,6.3,0,0,0,0,556,10068
1340,The Informant!,2505,1,2,1,108,18/09/2009,1,6.5,77100,1,39500,1,0,33316821
1341,The Informers,482,6,5,1,98,24/04/2009,1,5.1,30200,1,0,0,1419,300000
1342,Inglourious Basterds,3358,1,9,1,153,21/08/2009,1,8.3,69700,1,72100,1,642,120540719
1343,Ingrid Bergman: In Her Own Words,13,6,3,0,114,13/11/2015,17,7.4,25800,1,0,0,177,138148
1344,Ingrid Goes West,647,1,2,1,98,11/08/2017,1,7.3,44400,1,0,0,920,3024308
1345,Inhale,2,1,1,1,83,22/10/2010,1,6.6,0,0,0,0,1197,4115
1346,Inherent Vice,653,1,2,1,148,12/12/2014,1,6.7,60750,1,16600,1,746,8110975
1347,Inkheart,2655,6,9,1,106,23/01/2009,1,6.1,38100,1,23200,1,1324,17303424
1348,Inkubus,16,1,8,1,80,28/10/2011,1,3.9,0,0,0,0,824,81600
1349,The Inner Life of Martin Frost,1,6,2,1,94,07/09/2007,1,5.1,0,0,0,0,0,5114
1350,Inni,7,6,3,1,74,28/10/2011,1,7.9,0,0,0,0,0,123482
1351,The Innkeepers,25,1,8,1,101,03/02/2012,1,5.5,0,0,58.1,1,1290,78396
1352,The Insanity of God,531,1,3,1,0,30/08/2016,1,8.1,0,0,0,0,347,1102525
1353,Inside Job,250,1,3,1,105,08/10/2010,1,8.3,77100,1,1900,1,0,4312735
1354,Inside Llewyn Davis,729,1,1,1,104,06/12/2013,1,7.5,52066.66667,1,50300,1,1263,13235319
1355,Inside Out,4158,1,7,1,95,19/06/2015,1,8.2,0,0,313100,1,598,356461711
1356,Insidious,2419,1,8,1,103,01/04/2011,1,6.8,48700,1,101600,1,606,54009150
1357,Insidious: Chapter 2,3155,1,8,1,106,13/09/2013,1,6.6,48700,1,101600,1,536,83586447
1358,Insidious: Chapter 3,3014,5,8,1,97,05/06/2015,1,6.1,0,0,52200,1,605,52218558
1359,InSight,22,1,1,1,92,02/09/2011,1,5,0,0,0,0,0,11100
1360,Inspector Bellamy,4,3,5,1,110,29/10/2010,2,5.9,0,0,0,0,100,107612
1361,InSpectres,1,1,2,1,85,05/09/2013,1,6.5,0,0,0,0,0,2207
1362,The Institute,4,1,10,1,90,04/10/2013,1,4,55200,1,3900,1,702,8445
1363,Instructions Not Included,978,6,2,1,122,30/08/2013,4,7.6,37400,1,0,0,576,44467206
1364,Interior. Leather Bar.,2,1,3,0,60,03/01/2014,1,5.1,0,0,3900,1,319,42534
1365,The Intern,3320,1,2,1,121,25/09/2015,1,7.1,81200,1,104300,1,470,75764672
1366,The International,2364,1,4,1,118,13/02/2009,1,6.5,23000,1,8500,1,660,25450527
1367,The Internet's Own Boy: The Story of Aaron Swartz,12,1,3,1,105,27/06/2014,1,8.1,0,0,0,0,0,48911
1368,The Internship,3399,1,2,1,119,07/06/2013,1,6.3,58933.33333,1,102800,1,562,44672764
1369,The Interrupters,10,1,3,0,125,29/07/2011,1,7.5,0,0,0,0,450,282448
1370,Interstellar,3561,1,9,1,169,05/11/2014,1,8.6,50700,1,182300,1,812,188020017
1371,The Intervention,17,1,2,1,90,26/08/2016,1,6.1,0,0,0,0,297,32919
1372,Interview,121,1,1,1,84,13/07/2007,1,6.8,0,0,0,0,1587,416951
1373,Into Eternity: A Film for the Future,6,6,3,1,75,02/02/2011,1,7.5,0,0,0,0,0,55366
1374,Into the Abyss,30,1,3,1,107,11/11/2011,1,7.3,20100,1,1800,1,1261,223880
1375,Into the Forest,15,5,1,1,101,29/07/2016,1,5.9,45700,1,0,0,612,9995
1376,Into the Storm,3434,1,4,1,89,08/08/2014,1,5.8,0,0,33100,1,626,47602194
1377,Into the White,1,6,4,1,104,12/04/2013,1,7.2,0,0,0,0,1782,704
1378,Into the Wild,660,1,9,1,148,21/09/2007,1,8.1,45400,1,9600,1,618,18354356
1379,Into the Woods,2833,1,9,1,125,25/12/2014,1,6,43900,1,123400,1,528,128002372
1380,Introducing the Dwights,70,6,2,1,105,04/07/2007,1,6.5,0,0,0,0,487,379408
1381,Intruders,33,1,13,1,100,30/03/2012,1,5.4,21000,1,9700,1,756,69136
1382,The Invasion,2776,1,14,1,99,17/08/2007,1,5.9,50150,1,0,0,1158,15074191
1383,Inventing Our Life: The Kibbutz Experiment,3,1,3,0,79,27/04/2012,1,5.7,0,0,0,0,0,16734
1384,The Invention of Lying,1743,1,2,1,100,02/10/2009,1,6.4,70766.66667,1,18500,1,652,18451251
1385,The Investigator,11,6,2,1,107,13/09/2013,26,7.6,0,0,0,0,356,103739
1386,Invictus,2170,1,6,1,134,11/12/2009,1,7.4,74950,1,53400,1,684,37491364
1387,The Invisible,2019,1,5,1,102,27/04/2007,1,6.3,0,0,38600,1,1094,20578909
1388,An Invisible Sign,1,1,2,1,96,06/05/2011,1,5.4,26000,1,0,0,945,1279
1389,The Invisible War,19,1,3,0,93,22/06/2012,1,7.6,0,0,166,1,980,71968
1390,The Invisible Woman,153,2,6,1,111,25/12/2013,1,6.1,44500,1,996,1,0,1234254
1391,The Invitation,31,1,1,0,100,08/04/2016,1,6.7,0,0,11000,1,356,231737
1392,Ho Mann Jahaan,23,6,1,1,170,01/01/2016,28,7.5,0,0,0,0,1072,208611
1393,The Hobbit: An Unexpected Journey,4100,1,9,1,169,14/12/2012,1,7.9,112100,1,177900,1,804,303003568
1394,The Hobbit: The Battle of the Five Armies,3875,6,9,1,144,17/12/2014,1,7.4,112100,1,177900,1,1462,255119788
1395,The Hobbit: The Desolation of Smaug,3928,1,9,1,161,13/12/2013,1,7.9,112100,1,177900,1,918,258366855
1396,Hobo with a Shotgun,21,5,4,0,86,06/05/2011,1,6.1,10600,1,0,0,1078,703372
1397,Hockney,10,2,3,1,112,22/04/2016,1,6.6,0,0,0,0,197,120745
1398,Holding Trevor,2,1,1,1,88,04/07/2008,1,5.2,0,0,0,0,0,16814
1400,Holla II,6,1,2,1,90,19/04/2013,1,6.9,0,0,0,0,279,41537
1401,The Hollars,298,1,2,1,88,26/08/2016,1,6.5,57300,1,525,1,658,1016985
1402,Hollidaysburg,1,1,2,0,88,19/09/2014,1,5.7,0,0,0,0,743,3861
1406,A Hologram for the King,523,2,2,1,98,22/04/2016,1,6.1,96200,1,8500,1,558,4212494
1407,Holy Hell,3,1,3,0,100,27/05/2016,1,7.1,0,0,0,0,0,18051
1408,Holy Motors,29,3,1,0,115,17/10/2012,2,7.1,46000,1,0,0,1183,641100
1409,Holy Rollers,20,1,6,1,89,21/05/2010,1,5.9,69900,1,0,0,1264,303064
1410,Home Again,3036,1,2,1,97,08/09/2017,1,5.7,47433.33333,1,0,0,467,27020284
1411,Home Run,381,1,1,1,113,19/04/2013,1,6,0,0,0,0,790,2861020
1412,Home Run Showdown,1,1,16,0,94,27/07/2012,1,4.9,28700,1,0,0,0,8824
1414,Homefront,2570,1,4,1,100,27/11/2013,1,6.5,51200,1,0,0,962,20158898
1415,The Homeless Billionaire,1,1,2,1,88,17/06/2016,1,6.350375411,0,0,0,0,0,39493
1416,The Homesman,222,1,1,1,122,14/11/2014,1,6.6,42450,1,3700,1,1054,2429989
1417,An Honest Liar,15,1,3,0,90,06/03/2015,1,7.5,0,0,0,0,633,180590
1418,Honeydripper,26,1,5,1,124,28/12/2007,1,6.8,36400,1,0,0,100,267880
1419,Honeymoon,3,1,8,1,87,12/09/2014,1,5.7,0,0,0,0,945,9318
1420,Hoodwinked Too! Hood vs. Evil,2505,1,7,1,86,29/04/2011,1,4.8,35350,1,0,0,0,10143779
1421,Hooligan Sparrow,4,6,3,0,84,22/07/2016,5,7.3,0,0,0,0,187,9263
1422,Hop,3616,1,7,1,95,01/04/2011,1,5.5,80333.33333,1,77600,1,740,108085305
1423,Hope Springs,2441,1,2,1,100,08/08/2012,1,6.3,63866.66667,1,53600,1,617,63536011
1424,The Hornet's Nest,57,6,3,1,93,09/05/2014,1,6.5,0,0,0,0,1272,312706
1425,Horns,103,1,1,1,120,31/10/2014,1,6.5,155000,1,0,0,1188,173948
1426,Horrible Bosses,3134,1,2,1,98,08/07/2011,1,6.9,50100,1,86200,1,602,117538559
1427,Horrible Bosses 2,3400,1,2,1,108,26/11/2014,1,6.3,63666.66667,1,58900,1,0,54445357
1428,The Horse Boy,5,1,3,0,93,30/09/2009,1,7.4,0,0,0,0,537,156612
1429,Horse Money,1,6,1,0,103,24/07/2015,10,7.1,0,0,0,0,503,6508
1430,Horses of God,2,3,1,0,115,14/05/2014,11,7.3,0,0,0,0,450,14817
1431,The Host,116,1,4,1,125,09/03/2007,1,5.9,0,0,18500,1,1067,2201923
1432,Hostel: Part II,2350,1,8,1,94,08/06/2007,1,5.5,0,0,18700,1,414,17609452
1434,Hot Fuzz,1272,2,4,1,121,20/04/2007,1,7.9,120500,1,40500,1,981,23637265
1435,Hot Pursuit,3037,1,4,1,87,08/05/2015,1,5.1,48500,1,75600,1,497,34580201
1436,Hot Rod,2607,1,2,1,88,03/08/2007,1,6.7,70450,1,19600,1,1057,13938332
1438,Hot Tub Time Machine,2771,1,2,1,101,26/03/2010,1,6.4,38000,1,36900,1,773,50287556
1439,Hot Tub Time Machine 2,2901,1,2,1,93,20/02/2015,1,5.1,51900,1,36900,1,678,12314651
1440,Hotel for Dogs,3271,6,2,1,100,16/01/2009,1,5.4,56200,1,68500,1,1381,73034460
1441,Hôtel Normandy,1,3,2,1,97,27/09/2013,2,4.6,0,0,0,0,0,4640
1442,Hotel Transylvania,3375,1,7,1,91,28/09/2012,1,7.1,65800,1,0,0,687,148313048
1443,Hotel Transylvania 2,3768,1,7,1,89,25/09/2015,1,6.7,65800,1,0,0,774,169700110
1444,The Hottie & the Nottie,111,1,2,1,91,08/02/2008,1,1.9,65400,1,0,0,100,27696
