,Title,Theaters,Country,Genre,Rated,Runtime,Open,Director,Language,imdbRating,Total Gross,last year_totalgross,genre_gross,count_num,googletrends,Actorinfluenceave,Total Gross(Million),Movie involved,Average Gross for each movie
1046,Mother's Day,3291,USA,Comedy,Rated,118,2016-04-29,Garry Marshall,English,5.6,32492859.0,11149116327.0,1321791183.0,51,722.0,41200.0,1023400.0,18.0,56900.0
1047,Georgia Rule,2531,USA,Comedy,Rated,113,2007-05-11,Garry Marshall,English,5.9,19103072.0,9190502983.0,1955138318.0,13,818.0,32800.0,1023400.0,18.0,56900.0
1048,New Year's Eve,3505,USA,Comedy,Rated,113,2011-12-09,Garry Marshall,English,5.7,54544638.0,10589599184.0,1376087969.0,25,818.0,46250.0,1023400.0,18.0,56900.0
1049,Anchor Baby,2,Canada,Drama,Rated,95,2011-07-08,Lonzo Nzekwe,English,6.6,15790.0,10589599184.0,1687447132.0,36,,0.0,15.8,1.0,15.8
1050,Ant-Man,3868,USA,Action,Rated,117,2015-07-17,Peyton Reed,English,7.3,180202163.0,10354970864.0,2268082751.0,35,539.0,99866.66666666669,485300.0,5.0,97100.0
1051,The Nut Job,3472,Canada,Animation,Rated,85,2014-01-17,Peter Lepeniotis,English,5.8,64251541.0,10893180888.0,,32,573.0,41450.0,64300.0,1.0,64300.0
1052,Small Town Murder Songs,7,Canada,Crime,Rated,75,2011-06-03,Ed Gass-Donnelly,English,5.9,31133.0,10589599184.0,,30,195.0,0.0,15200.0,2.0,7600.0
1053,Smurfs: The Lost Village,3610,USA,Animation,Rated,90,2017-04-07,Kelly Asbury,English,5.9,45020282.0,11216236720.0,,38,951.0,0.0,659500.0,4.0,164900.0
1054,Snitch,2511,USA,Action,Rated,112,2013-02-22,Ric Roman Waugh,English,6.5,42930462.0,11041914748.0,2219810902.0,24,496.0,108000.0,42900.0,1.0,42900.0
1055,Snow White and the Huntsman,3777,USA,Action,Rated,127,2012-06-01,Rupert Sanders,English,6.1,155332381.0,10187347362.0,2117507233.0,29,663.0,78666.66666666669,195900.0,2.0,97900.0
1056,Bullet to the Head,2404,USA,Action,Rated,92,2013-02-01,Walter Hill,English,5.7,9489829.0,11041914748.0,2219810902.0,24,1023.0,58100.0,395000.0,17.0,23200.0
1057,Burke and Hare,1,UK,Comedy,Rated,91,2011-09-09,John Landis,English,6.2,4833.0,10589599184.0,1376087969.0,43,855.0,27400.0,672000.0,15.0,44800.0
1058,The Burning Plain,26,USA,Crime,Rated,107,2009-09-18,Guillermo Arriaga,English,6.8,200730.0,9750709587.0,,32,,45700.0,233.0,2.0,116.0
1059,Geostorm,3246,USA,Action,Rated,109,2017-10-20,Dean Devlin,English,6.5,30538892.0,11216236720.0,2297451379.0,47,542.0,30766.66666666667,33600.0,1.0,33600.0
1060,Get Hard,3212,USA,Comedy,Rated,100,2015-03-27,Etan Cohen,English,6.0,90411453.0,10354970864.0,1272411206.0,33,673.0,63633.33333333334,90400.0,1.0,90400.0
1061,Get Out,3143,USA,Horror,Rated,104,2017-02-24,Jordan Peele,English,7.7,175484140.0,11216236720.0,479705329.0,30,503.0,0.0,175500.0,1.0,175500.0
1062,Get Smart,3915,USA,Action,Rated,110,2008-06-20,Peter Segal,English,6.5,130319208.0,9767268194.0,1481747614.0,29,587.0,98566.66666666669,804200.0,9.0,89400.0
1063,Grudge Match,2856,USA,Comedy,Rated,113,2013-12-25,Peter Segal,English,6.4,29807260.0,11041914748.0,1050654625.0,27,785.0,58100.0,804200.0,9.0,89400.0
1064,Hector and the Search for Happiness,183,Germany,Adventure,Rated,114,2014-09-19,Peter Chelsom,English,7.0,1124445.0,10893180888.0,3400302355.0,46,1607.0,84100.0,211000.0,9.0,23400.0
1065,The Space Between Us,2812,USA,Adventure,Rated,120,2017-02-03,Peter Chelsom,English,6.4,7885294.0,11216236720.0,4686116125.0,30,476.0,84400.0,211000.0,9.0,23400.0
1066,Henry Poole Is Here,527,USA,Comedy,Rated,99,2008-08-15,Mark Pellington,English,6.5,1836515.0,9767268194.0,1427703732.0,34,689.0,22750.0,64200.0,6.0,10700.0
1067,Hesher,42,USA,Comedy,Rated,106,2011-05-13,Spencer Susser,English,7.1,382946.0,10589599184.0,1376087969.0,28,886.0,46400.0,383.0,1.0,383.0
1068,Planes,3716,USA,Animation,Rated,91,2013-08-09,Klay Hall,English,5.8,90288712.0,11041914748.0,,44,981.0,0.0,90300.0,1.0,90300.0
1069,Appaloosa,1290,USA,Crime,Rated,115,2008-09-19,Ed Harris,English,6.8,20211394.0,9767268194.0,,30,1252.0,47700.0,28800.0,2.0,14400.0
1070,The Apparition,810,USA,Horror,Rated,82,2012-08-24,Todd Lincoln,English,4.1,4936819.0,10187347362.0,404326975.0,46,629.0,101750.0,4900.0,1.0,4900.0
1071,Arbitrage,256,USA,Drama,Rated,107,2012-09-14,Nicholas Jarecki,English,6.6,7919574.0,10187347362.0,1490190858.0,43,345.0,27650.0,7900.0,1.0,7900.0
1072,Area 51,16,USA,Horror,Rated,91,2015-05-15,Oren Peli,English,4.2,7556.0,10354970864.0,254898971.0,45,658.0,0.0,107900.0,2.0,54000.0
1073,Arthur Christmas,3376,UK,Animation,Rated,97,2011-11-23,Sarah Smith,English,7.1,46462469.0,10589599184.0,,28,1130.0,51900.0,46500.0,1.0,46500.0
1074,Need for Speed,3115,USA,Action,Rated,132,2014-03-14,Scott Waugh,English,6.5,43577636.0,10893180888.0,2225063194.0,47,719.0,19900.0,113600.0,2.0,56800.0
1075,Nerve,2538,USA,Adventure,Rated,96,2016-07-27,Henry Joost,English,6.6,38583626.0,11149116327.0,3051739355.0,42,621.0,58900.0,199800.0,4.0,49900.0
1076,Never Let Me Go,232,UK,Drama,Rated,103,2010-09-15,Mark Romanek,English,7.2,2434652.0,10639535233.0,1834327761.0,36,1166.0,42200.0,34000.0,2.0,17000.0
1077,Newlyweds,1,USA,Comedy,Unrated,95,2012-01-13,Edward Burns,English,6.4,4584.0,10187347362.0,1490816438.0,30,,28500.0,188.0,4.0,47.1
1078,The Spirit,2509,USA,Action,Rated,103,2008-12-25,Frank Miller,English,4.8,19806188.0,9767268194.0,1481747614.0,28,789.0,0.0,107700.0,3.0,35900.0
1079,Splice,2450,Canada,Drama,Rated,104,2010-06-04,Vincenzo Natali,English,5.8,17010170.0,10639535233.0,1834327761.0,29,588.0,12500.0,17500.0,2.0,8800.0
1080,The SpongeBob Movie: Sponge Out of Water,3680,USA,Animation,Rated,92,2015-02-06,Paul Tibbitt,English,6.0,162994032.0,10354970864.0,,31,887.0,55500.0,163000.0,1.0,163000.0
1081,The Grand,14,USA,Comedy,Rated,104,2008-03-21,Zak Penn,English,6.0,115879.0,9767268194.0,1427703732.0,32,1024.0,54500.0,153.0,2.0,76.7
1082,The Great Debaters,1290,USA,Biography,Rated,126,2007-12-25,Denzel Washington,English,7.6,30236407.0,9190502983.0,,20,666.0,53100.0,109000.0,3.0,36300.0
1083,The Grey,3208,USA,Action,Rated,117,2012-01-27,Joe Carnahan,English,6.8,51580236.0,10187347362.0,2117507233.0,30,529.0,63150.0,175100.0,4.0,43800.0
1084,Sleeping with Other People,392,USA,Comedy,Rated,101,2015-09-11,Leslye Headland,English,6.5,819431.0,10354970864.0,1272411206.0,47,806.0,49800.0,1300.0,2.0,634.0
1085,Slipstream,6,USA,Comedy,Rated,96,2007-10-26,Anthony Hopkins,English,5.1,8965.0,9190502983.0,1955138318.0,31,556.0,38800.0,78.0,2.0,39.0
1086,Lucky You,2525,USA,Drama,Rated,124,2007-05-04,Curtis Hanson,English,5.9,5758950.0,9190502983.0,1566075796.0,13,1148.0,62800.0,406800.0,11.0,37000.0
1087,Lucy,3202,France,Action,Rated,89,2014-07-25,Luc Besson,English,6.4,126663600.0,10893180888.0,2225063194.0,28,780.0,82350.0,327000.0,12.0,27300.0
