,Unnamed: 0,Title,Year,Theaters,Country,Genre,Rated,Runtime,Open,Director,Actors,Language,imdbRating,Total Gross
3459,5558,Scream 4,2011,3314,USA,Horror,Rated,111,4/15/2011,Wes Craven,"['Lucy Hale', ' Roger Jackson', ' Shenae Grimes-Beech']",English,6.2,38180928.0
3460,5560,A Screaming Man,2010,1,France,Drama,Unrated,92,4/13/2011,Mahamat-Saleh Haroun,"['Youssouf Djaoro', ' Diouc Koma', "" Emile Abossolo M'bo""]",French,6.8,9862.0
3464,5567,Ex Machina,2014,2004,UK,Drama,Rated,108,4/10/2015,Alex Garland,"['Domhnall Gleeson', ' Corey Johnson', ' Oscar Isaac']",English,7.7,25442958.0
3465,5568,Examined Life,2008,6,Canada,Documentary,Rated,87,2/25/2009,Astra Taylor,"['K. Anthony Appiah', ' Judith Butler', ' Michael Hardt']",English,7.1,120712.0
3467,5571,The Exception,2016,48,UK,Drama,Rated,107,6/2/2017,David Leveaux,"['Loïs van Wijk', ' Jai Courtney', ' Karin Leclercq']",English,6.8,708973.0
3468,5574,Excuse Me for Living,2012,0,USA,Comedy,Unrated,106,10/12/2012,Ric Klass,"['Tom Pelphrey', ' Christopher Lloyd', ' Robert Vaughn']",English,4.7,0.0
3470,5577,Exhibition,2013,1,UK,Drama,Unrated,104,6/20/2014,Joanna Hogg,"['Viv Albertine', ' Liam Gillick', ' Tom Hiddleston']",English,5.4,14344.0
3472,5580,Exit Through the Gift Shop,2010,46,UK,Documentary,Rated,87,4/16/2010,Banksy,"['Banksy', ' Mr. Brainwash', ' Debora Guetta']",English,8.0,3291250.0
3474,5583,Exodus: Gods and Kings,2014,3503,UK,Action,Rated,150,12/12/2014,Ridley Scott,"['Christian Bale', ' Joel Edgerton', ' John Turturro']",English,6.0,65014513.0
3477,5590,The Expedition to the End of the World,2013,4,Denmark,Documentary,Unrated,90,8/20/2014,Daniel Dencik,"['Per Bak Jensen', ' Jonas Bergsøe', ' Bo Elberling']",English,7.0,39115.0
3478,5591,Rakuen Tsuiho: Expelled from Paradise,2014,13,Japan,Animation,Rated,104,12/13/2014,Seiji Mizushima,"['Rie Kugimiya', ' Wendee Lee', ' Steve Blum']",Japanese,6.9,34510.0
3479,5592,Expelled: No Intelligence Allowed,2008,1052,USA,Documentary,Rated,90,4/18/2008,Nathan Frankowski,"['Ben Stein', ' Lili Asvar', ' Peter Atkins']",English,3.7,7720487.0
3480,5593,The Expendables,2010,3398,USA,Action,Rated,103,8/13/2010,Sylvester Stallone,"['Sylvester Stallone', ' Jason Statham', ' Jet Li']",English,6.5,103068524.0
3481,5594,The Expendables 2,2012,3355,USA,Action,Rated,103,8/17/2012,Simon West,"['Sylvester Stallone', ' Jason Statham', ' Jet Li']",English,6.6,85028192.0
3482,5595,The Expendables 3,2014,3221,USA,Action,Rated,126,8/15/2014,Patrick Hughes,"['Sylvester Stallone', ' Jason Statham', ' Harrison Ford']",English,6.1,39322544.0
3483,5596,Experimenter,2015,30,USA,Biography,Rated,98,10/16/2015,Michael Almereyda,"['John Palladino', ' Anthony Edwards', ' Jim Gaffigan']",English,6.6,155575.0
3484,5598,Expired,2007,3,USA,Comedy,Rated,107,6/20/2008,Cecilia Miniucchi,"['Samantha Morton', ' Anthony John Crane', ' Gina St. John']",English,6.1,29796.0
3485,5599,The Exploding Girl,2009,3,USA,Drama,Unrated,79,3/12/2010,Bradley Rust Gray,"['Zoe Kazan', ' Mark Rendall', ' Maryann Urbano']",English,6.3,25572.0
3486,5601,Exporting Raymond,2010,13,USA,Documentary,Rated,86,4/29/2011,Philip Rosenthal,"['Philip Rosenthal', ' Peter Boyle', ' Stanislav Duzhnikov']",Russian,6.9,87727.0
3487,5602,Exposed,2016,0,USA,Crime,Rated,102,1982,Gee Malik Linton,"['Ana de Armas', ' Gabe Vargas', ' Sandy Tejada']",English,4.3,1818910.0
3488,5603,The Express,2008,2810,USA,Biography,Rated,130,10/10/2008,Gary Fleder,"['Rob Brown', ' Dennis Quaid', ' Darrin Dewitt Henson']",English,7.3,9793406.0
3490,5605,Extinction,2015,0,Spain,Drama,Rated,112,1/26/2018,Miguel Ángel Vivas,"['Matthew Fox', ' Jeffrey Donovan', ' Quinn McColgan']",English,5.8,0.0
3491,5606,The Extra Man,2010,33,France,Comedy,Rated,108,7/30/2010,Shari Springer Berman,"['Paul Dano', ' Marian Seldes', ' Celia Weston']",English,5.9,453377.0
3492,5607,Extract,2009,1614,USA,Comedy,Rated,92,9/4/2009,Mike Judge,"['Jason Bateman', ' Mila Kunis', ' Kristen Wiig']",English,6.2,10823158.0
3493,5608,Extraction,2012,13,USA,Drama,Rated,85,12/18/2015,Nir Paniry,"['Sasha Roiz', ' Jenny Mollen', ' Dominic Bogart']",English,6.6,16775.0
3494,5609,Extraordinary Measures,2010,2549,USA,Drama,Rated,106,1/22/2010,Tom Vaughan,"['Brendan Fraser', ' Harrison Ford', ' Keri Russell']",English,6.5,12068313.0
3495,5610,Extraordinary Mission,2017,20,China,Action,Rated,117,4/7/2017,Alan Mak,"['Yihong Duan', ' Xuan Huang', ' Yueting Lang']",Mandarin,6.3,54174.0
3496,5611,Extraordinary Ordinary People,2017,1,USA,Documentary,Rated,84,9/15/2017,Alan Govenar,['nan'],English,,880.0
3497,5612,Extraordinary Tales,2013,0,Luxembourg,Animation,Unrated,73,10/23/2015,Raul Garcia,"['Christopher Lee', ' Bela Lugosi', ' Julian Sands']",English,6.4,0.0
3498,5614,Extreme Movie,2008,3,USA,Comedy,Rated,86,12/5/2008,Adam Jay Epstein,"['Patrick J. Adams', ' Denise Boutte', ' Brian Burt']",English,3.7,0.0
3500,5617,Extremely Loud & Incredibly Close,2011,2630,USA,Adventure,Rated,129,12/25/2011,Stephen Daldry,"['Tom Hanks', ' Thomas Horn', ' Sandra Bullock']",English,6.9,31847881.0
3501,5622,August,2008,1,USA,Drama,Rated,88,7/11/2008,Austin Chick,"['Josh Hartnett', ' Naomie Harris', ' Adam Scott']",English,5.4,12636.0
3502,5623,August Evening,2007,4,USA,Drama,Rated,128,9/5/2008,Chris Eska,"['Pedro Castaneda', ' Veronica Loren', ' Abel Becerra']",Spanish,7.0,74759.0
3503,5624,August Rush,2007,2310,USA,Drama,Rated,114,11/21/2007,Kirsten Sheridan,"['Freddie Highmore', ' Keri Russell', ' Jonathan Rhys Meyers']",English,7.5,31664162.0
3504,5625,August: Osage County,2013,2411,USA,Drama,Rated,121,12/27/2013,John Wells,"['Meryl Streep', ' Julia Roberts', ' Chris Cooper']",English,7.2,37738810.0
3505,5626,Augustine,2012,10,France,Drama,Unrated,102,5/17/2013,Alice Winocour,"['Vincent Lindon', ' Soko', ' Chiara Mastroianni']",French,6.0,107352.0
3507,5629,Aurangzeb,2013,62,India,Action,Unrated,137,5/17/2013,Atul Sabharwal,"['Arjun Kapoor', ' Prithviraj Sukumaran', ' Jackie Shroff']",Hindi,6.6,0.0
3508,5630,Aurora,2010,1,Romania,Drama,Rated,181,6/29/2011,Cristi Puiu,"['Cristi Puiu', ' Clara Voda', ' Catrinel Dumitrescu']",Romanian,6.7,5677.0
3510,5632,Austenland,2013,274,UK,Comedy,Rated,97,8/16/2013,Jerusha Hess,"['Keri Russell', ' JJ Feild', ' Bret McKenzie']",English,6.3,2159041.0
3512,5636,Australia,2008,2721,UK,Adventure,Rated,165,11/26/2008,Baz Luhrmann,"['Shea Adams', ' Eddie Baroo', ' Ray Barrett']",English,6.6,49554002.0
3513,5638,Author: The JT LeRoy Story,2016,27,USA,Documentary,Rated,110,9/9/2016,Jeff Feuerzeig,"['Laura Albert', ' Asia Argento', ' Stephen Beachy']",English,7.2,85999.0
3515,5640,Auto Shop of Horrors,2016,1,USA,Comedy,Rated,0,9/23/2016,Glenn Berggoetz,"['Glenn Berggoetz', ' Paul Rohrer', ' Maya Grace']",English,,4300.0
3516,5641,The Autobiography of Nicolae Ceausescu,2010,3,Romania,Documentary,Rated,180,9/9/2011,Andrei Ujica,"['Nicolae Ceausescu', ' Elena Ceausescu', ' Stefan Andrei']",Romanian,7.8,34023.0
3517,5642,The Automatic Hate,2015,3,USA,Comedy,Unrated,97,3/11/2016,Justin Lerner,"['Joseph Cross', ' Adelaide Clemens', ' Deborah Ann Woll']",English,6.3,4603.0
3518,5643,The Autopsy of Jane Doe,2016,0,UK,Horror,Rated,86,12/21/2016,André Øvredal,"['Brian Cox', ' Emile Hirsch', ' Ophelia Lovibond']",English,6.8,0.0
3519,5644,Autumn,2008,3,Turkey,Drama,Rated,99,6/9/2006,Özcan Alper,"['Onur Saylak', ' Megi Kobaladze', ' Serkan Keskin']",Turkish,7.9,12655.0
3521,5646,Autumn Lights,2016,0,USA,Drama,Unrated,98,10/21/2016,Angad Aulakh,"['Guy Kent', ' Marta Gastini', ' Sveinn Ólafur Gunnarsson']",English,7.8,0.0
3524,5650,Avatar,2009,3461,UK,Action,Rated,162,12/18/2009,James Cameron,"['Sam Worthington', ' Zoe Saldana', ' Sigourney Weaver']",English,7.8,7497661390.0
3525,5655,Avengers: Age of Ultron,2015,4276,USA,Action,Rated,141,5/1/2015,Joss Whedon,"['Robert Downey Jr.', ' Chris Hemsworth', ' Mark Ruffalo']",English,7.4,459005868.0
3528,5661,Awake,2007,2023,USA,Crime,Rated,84,11/30/2007,Joby Harold,"['Hayden Christensen', ' Jessica Alba', ' Terrence Howard']",English,6.5,14377198.0
3529,5662,Awake: The Life of Yogananda,2014,21,USA,Documentary,Rated,87,10/10/2014,Paola di Florio,"['George Harrison', ' Anupam Kher', ' Reed Rudy']",English,7.3,1539680.0
3530,5663,The Awakening,2011,0,UK,Horror,Rated,102,10/31/1980,Nick Murphy,"['Rebecca Hall', ' Dominic West', ' Imelda Staunton']",English,6.5,8415112.0
3532,5666,Away We Go,2009,506,USA,Comedy,Rated,98,6/5/2009,Sam Mendes,"['John Krasinski', ' Maya Rudolph', ' Carmen Ejogo']",English,7.1,9451946.0
3533,5670,De Dana Dan,2009,69,India,Comedy,Rated,162,11/27/2009,Priyadarshan,"['Akshay Kumar', ' Sunil Shetty', ' Katrina Kaif']",Hindi,5.2,944979.0
3534,5671,De Palma,2015,19,USA,Documentary,Rated,110,6/10/2016,Noah Baumbach,['Brian De Palma'],English,7.4,165237.0
3536,5673,The Dead,2010,6,UK,Horror,Rated,105,12/18/1987,Howard J. Ford,"['Rob Freeman', ' Prince David Oseia', ' David Dontoh']",English,5.8,4370078.0
3537,5676,Dead Awake,2016,55,USA,Horror,Unrated,99,12/3/2010,Phillip Guzman,"['Jocelin Donahue', ' Jesse Bradford', ' Jesse Borrego']",English,4.7,0.0
3538,5678,Dead Before Dawn 3D,2012,10,Canada,Adventure,Rated,88,9/6/2013,April Mullen,"['Devon Bostick', ' Martha MacIsaac', ' Christopher Lloyd']",English,5.1,0.0
3541,5683,The Dead Lands,2014,3,New Zealand,Action,Rated,107,4/17/2015,Toa Fraser,"['James Rolleston', ' Lawrence Makoare', ' Te Kohe Tuhaka']",Maori,6.3,5240.0
3542,5685,Dead Man Down,2013,2188,USA,Action,Rated,118,3/8/2013,Niels Arden Oplev,"['Colin Farrell', ' Noomi Rapace', ' Terrence Howard']",English,6.5,10895295.0
3543,5688,Dead Man's Burden,2012,3,USA,Drama,Unrated,93,5/3/2013,Jared Moshe,"['Barlow Jacobs', ' Clare Bowen', ' David Call']",English,5.5,29634.0
3546,5697,Dead Silence,2007,1806,USA,Horror,Rated,89,3/16/2007,James Wan,"['Ryan Kwanten', ' Amber Valletta', ' Donnie Wahlberg']",English,6.2,16809076.0
3547,5698,Dead Snow,2009,4,Norway,Comedy,Unrated,91,6/19/2009,Tommy Wirkola,"['Vegar Hoel', ' Stig Frode Henriksen', ' Charlotte Frogner']",Norwegian,6.3,46742.0
3548,5699,Dead Snow 2: Red vs. Dead,2014,25,Norway,Action,Rated,100,10/10/2014,Tommy Wirkola,"['Vegar Hoel', ' Ørjan Gamst', ' Martin Starr']",Norwegian,6.9,37473.0
3549,5701,Deadfall,2012,2,France,Crime,Rated,95,10/8/1993,Stefan Ruzowitzky,"['Eric Bana', ' Olivia Wilde', ' Charlie Hunnam']",English,6.3,18369.0
3550,5702,Deadfall Trail,2009,0,USA,Horror,Unrated,98,5/14/2010,Roze,"['Rosalie Michaels', ' Richard Anderson', ' Cavin Gray']",English,4.1,0.0
3551,5703,Deadline,2009,46,USA,Drama,Rated,85,9/11/1987,Sean McConville,"['Brittany Murphy', ' Thora Birch', ' Tammy Blanchard']",English,4.6,141211.0
3552,5706,Deadly Renovations,2010,13,USA,Horror,Unrated,85,6/8/2012,Robert H. Gwinn,"['DJ Perry', ' Terence Knox', ' Lana Wood']",English,3.0,146146.0
3553,5707,Deadpool,2016,3856,USA,Action,Rated,108,2/12/2016,Tim Miller,"['Ryan Reynolds', ' Karan Soni', ' Ed Skrein']",English,8.0,363070709.0
3554,5709,Deadtime,2012,18,UK,Horror,Unrated,97,5/11/2012,Tony Jopia,"['Laurence Saunders', ' Carl Coleman', ' Elisabeth Shahlavi']",English,2.2,156072.0
3555,5711,The Deal,2008,0,Canada,Comedy,Rated,100,6/17/2005,Steven Schachter,"['William H. Macy', ' Meg Ryan', ' LL Cool J']",English,5.7,0.0
3556,5712,Deal,2008,51,USA,Drama,Rated,86,4/25/2008,Gil Cates Jr.,"['Burt Reynolds', ' Bret Harrison', ' Shannon Elizabeth']",English,5.4,61626.0
3557,5714,Dealin' with Idiots,2013,3,USA,Comedy,Unrated,88,7/12/2013,Jeff Garlin,"['Jeff Garlin', ' Max Wright', ' Mindy Rickles']",English,5.4,17909.0
3558,5716,Dean,2016,83,USA,Comedy,Rated,94,6/2/2017,Demetri Martin,"['Asif Ali', ' Jesaiah Baer', ' Kathrine Barnes']",English,6.2,254536.0
3560,5720,Dear John,2010,3062,USA,Drama,Rated,108,2/5/2010,Lasse Hallström,"['Channing Tatum', ' Amanda Seyfried', ' Richard Jenkins']",English,6.3,80014842.0
3561,5721,Dear Mr. Watterson,2013,9,USA,Documentary,Rated,89,11/15/2013,Joel Allen Schroeder,"['Berkeley Breathed', ' Seth Green', ' Stephan Pastis']",English,6.4,23899.0
3563,5723,Dear White People,2014,393,USA,Comedy,Rated,108,10/17/2014,Justin Simien,"['Tyler James Williams', ' Tessa Thompson', ' Kyle Gallner']",English,6.2,4404154.0
3564,5724,Dear Zachary: A Letter to a Son About His Father,2008,3,USA,Documentary,Unrated,95,10/31/2008,Kurt Kuenne,"['Kurt Kuenne', ' Andrew Bagby', ' David Bagby']",English,8.6,18334.0
3565,5725,Dear Zindagi,2016,156,India,Drama,Unrated,151,11/23/2016,Gauri Shinde,"['Alia Bhatt', ' Shah Rukh Khan', ' Kunal Kapoor']",Hindi,7.7,2376479.0
3566,5726,The Death and Life of Bobby Z,2007,0,USA,Action,Rated,97,1/1/2018,John Herzfeld,"['Paul Walker', ' Laurence Fishburne', ' Olivia Wilde']",English,5.9,0.0
3567,5730,Death by China,2012,3,USA,Documentary,Unrated,78,8/17/2012,Peter Navarro,"['Martin Sheen', ' Tom Danjzcek', ' Dan Fitzpatrick']",English,6.1,38492.0
3568,5731,Death Defying Acts,2007,2,UK,Drama,Rated,97,7/11/2008,Gillian Armstrong,"['Guy Pearce', ' Catherine Zeta-Jones', ' Timothy Spall']",English,5.8,5665.0
3569,5732,The Death Factory Bloodletting,2008,1,USA,Horror,Unrated,87,5/15/2009,Sean Tretta,"['Claudia Vargas', ' Noah Todd', ' Shane Dean']",English,4.4,4638.0
3570,5733,Death in Love,2008,4,USA,Drama,Rated,97,7/17/2009,Boaz Yakin,"['Josh Lucas', ' Jacqueline Bisset', ' Lukas Haas']",English,5.0,23412.0
3571,5734,Death Metal Angola,2012,1,USA,Documentary,Rated,90,11/7/2014,Jeremy Xido,"['Sonia Ferreira', ' Wilker Flores']",Portuguese,7.5,4674.0
3573,5736,Death of a Ghost Hunter,2007,1,USA,Horror,Unrated,107,6/12/2009,Sean Tretta,"['Patti Tindall', ' Mike Marsh', ' Davina Joy']",English,4.5,3984.0
3575,5738,Death of a Superhero,2011,1,Germany,Animation,Unrated,97,5/4/2012,Ian Fitzgibbon,"['Thomas Brodie-Sangster', ' Lilly Forgach', ' Ian Fitzgibbon']",English,7.1,607.0
3576,5739,The Death of Louis XIV,2016,6,France,Biography,Rated,115,3/31/2017,Albert Serra,"['Jean-Pierre Léaud', "" Patrick d'Assumçao"", ' Marc Susini']",Latin,7.0,43113.0
3578,5741,The Death of Stalin,2017,0,France,Biography,Rated,106,1/1/2018,Armando Iannucci,"['Jason Isaacs', ' Andrea Riseborough', ' Olga Kurylenko']",English,7.7,0.0
3579,5742,Death of the Virgin,2009,3,Italy,Horror,Unrated,103,2/10/2012,Joseph Tito,"['Maria Grazia Cucinotta', ' Natasha Allan', ' Silvio Oddi']",English,3.3,25247.0
3580,5744,Death Race,2008,2586,USA,Action,Rated,105,8/22/2008,Paul W.S. Anderson,"['Jason Statham', ' Joan Allen', ' Ian McShane']",English,6.4,36316032.0
3581,5746,Death Sentence,2007,1823,USA,Action,Rated,105,8/31/2007,James Wan,"['Kevin Bacon', ' Garrett Hedlund', ' Kelly Preston']",English,6.8,9534258.0
3583,5748,Death Valley,2011,2,USA,Comedy,Rated,22,10/16/2015,,"['Texas Battle', ' Bryce Johnson', ' Tania Raymonde']",English,7.9,5211.0
3584,5757,The Debt,2010,1874,USA,Drama,Rated,113,8/31/2011,John Madden,"['Helen Mirren', ' Tom Wilkinson', ' Ciarán Hinds']",English,6.9,31177548.0
3587,5763,December,2008,2,Brazil,Drama,Rated,100,12/6/1991,Selton Mello,"['Leonardo Medeiros', ' Darlene Glória', ' Paulo Guarnieri']",Portuguese,6.5,5868.0
3588,5764,December Boys,2007,13,Australia,Drama,Rated,105,9/14/2007,Rod Hardy,"['Daniel Radcliffe', ' Lee Cormie', ' Christian Byers']",English,6.6,50715.0
3590,5766,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,7,USA,Documentary,Unrated,88,4/17/2013,Molly Bernstein,"['Ricky Jay', ' Winston Simone', ' Dick Cavett']",English,7.1,152791.0
3592,5768,Declaration of War,2011,11,France,Drama,Unrated,100,1/27/2012,Valérie Donzelli,"['Valérie Donzelli', ' Jérémie Elkaïm', ' César Desseix']",French,7.0,59100.0
3593,5769,Decline of the American Empire,2012,0,Canada,Comedy,Rated,0,11/14/1986,,"['John Oliver', ' Alonzo Bodden', ' Mark Critch']",English,5.8,1902706.0
3594,5771,Decoding Annie Parker,2013,13,USA,Drama,Rated,91,5/2/2014,Steven Bernstein,"['Helen Hunt', ' Samantha Morton', ' Aaron Paul']",English,6.3,48390.0
3595,5772,Decoding Deepak,2012,3,USA,Documentary,Unrated,83,10/5/2012,Gotham Chopra,"['Deepak Chopra', ' Gotham Chopra']",English,5.5,9100.0
3596,5774,The Decoy Bride,2011,1,UK,Comedy,Rated,89,3/9/2012,Sheree Folkson,"['Danny Bage', ' Dylan Moran', ' Hannah Bourne']",English,6.2,759.0
3598,5776,Dedication,2007,8,USA,Comedy,Rated,95,8/24/2007,Justin Theroux,"['Tom Wilkinson', ' Billy Crudup', ' Christine Taylor']",English,6.8,92853.0
3600,5780,The Deep Blue Sea,2011,61,UK,Drama,Rated,98,3/23/2012,Terence Davies,"['Ann Mitchell', ' Jolyon Coy', ' Karl Johnson']",English,6.3,1126525.0
3602,5784,Deep Gold,2014,25,Germany,Short,Rated,19,4/22/2011,Julian Rosefeldt,"['Jule Böwe', ' Franz Hartwig', ' Ronni MacIel']",English,8.4,12000.0
3604,5789,Deepwater Horizon,2016,3403,Hong Kong,Action,Rated,107,9/30/2016,Peter Berg,"['Mark Wahlberg', ' Kurt Russell', ' Douglas M. Griffin']",English,7.2,61433527.0
3606,5795,Defamation,2009,4,Israel,Documentary,Unrated,91,11/20/2009,Yoav Shamir,"['Yoav Shamir', ' Abraham Foxman', ' Bob Wolfson']",Hebrew,7.5,12038.0
3607,5797,Defendor,2009,4,Canada,Comedy,Rated,101,2/19/2010,Peter Stebbings,"['Woody Harrelson', ' Elias Koteas', ' Michael Kelly']",English,6.8,44462.0
3608,5799,Defiance,2008,1793,USA,Action,Rated,137,12/31/2008,Edward Zwick,"['Daniel Craig', ' Liev Schreiber', ' Jamie Bell']",English,7.2,28644813.0
3609,5800,"Definitely, Maybe",2008,2220,UK,Comedy,Rated,112,2/14/2008,Adam Brooks,"['Ryan Reynolds', ' An Nguyen', ' Matthew Mason']",English,7.2,32241649.0
3611,5802,Delgo,2008,2160,USA,Animation,Rated,94,12/12/2008,Marc F. Adler,"['Freddie Prinze Jr.', ' Chris Kattan', ' Jennifer Love Hewitt']",English,4.4,694782.0
3612,5803,Delhi-6,2009,90,India,Comedy,Rated,141,2/20/2009,Rakeysh Omprakash Mehra,"['Waheeda Rehman', ' Abhishek Bachchan', ' Sonam Kapoor']",Hindi,6.0,879913.0
3613,5804,Delhi Belly,2011,90,India,Comedy,Unrated,103,7/1/2011,Abhinay Deo,"['Imran Khan', ' Vir Das', ' Kunaal Roy Kapur']",English,7.6,1532594.0
3614,5805,Delhi Safari,2012,3,India,Animation,Rated,96,12/7/2012,Nikkhil Advani,"['Cary Elwes', ' Christopher Lloyd', ' Tara Strong']",Hindi,5.7,0.0
3615,5806,Deli Man,2014,38,USA,Documentary,Rated,92,2/27/2015,Erik Anjou,"['Steve Auerbach', ' Adam Caslow', ' Alan M. Dershowitz']",English,7.0,502294.0
3616,5807,Delicacy,2011,0,France,Comedy,Rated,108,3/16/2012,David Foenkinos,"['Audrey Tautou', ' François Damiens', ' Bruno Todeschini']",French,6.6,498584.0
3618,5811,Delirium,2014,0,USA,Adventure,Rated,43,1/1/2018,Rodrigo García,"['Emma Roberts', ' Jeanine Mason', ' Michael Michele']",English,7.0,0.0
3620,5813,Deliver Us from Evil,2014,3049,USA,Horror,Rated,118,7/2/2014,Scott Derrickson,"['Eric Bana', ' Edgar Ramírez', ' Olivia Munn']",English,6.2,30577122.0
3621,5814,Delivery Man,2013,3036,USA,Comedy,Rated,105,11/22/2013,Ken Scott,"['Vince Vaughn', ' Chris Pratt', ' Cobie Smulders']",English,6.4,30664106.0
3622,5815,Delivery: The Beast Within,2013,0,USA,Horror,Unrated,84,5/30/2014,Brian Netto,"['Laurel Vail', ' Danny Barclay', ' Rob Cobuzio']",English,5.4,0.0
3623,5816,Delta Farce,2007,1931,USA,Action,Rated,90,5/11/2007,C.B. Harding,"['Michael Rose', ' Glenn Morshower', ' Larry the Cable Guy']",English,3.5,8130530.0
3624,5819,Demi-soeur,2013,1,France,Comedy,Rated,90,2/7/2014,Josiane Balasko,"['Josiane Balasko', ' Michel Blanc', ' Brigitte Roüan']",French,5.3,943.0
3625,5820,Demolition,2015,862,USA,Comedy,Rated,101,4/8/2016,Jean-Marc Vallée,"['Jake Gyllenhaal', ' Naomi Watts', ' Chris Cooper']",English,7.0,1978592.0
3626,5822,Demon,2015,24,Poland,Comedy,Rated,94,9/9/2016,Marcin Wrona,"['Itay Tiran', ' Agnieszka Zulewska', ' Andrzej Grabowski']",Polish,6.1,104038.0
3628,5827,Denial,2016,648,UK,Biography,Rated,109,9/30/2016,Mick Jackson,"['Rachel Weisz', ' Tom Wilkinson', ' Timothy Spall']",English,6.6,4073489.0
3630,5832,Departures,2008,27,Japan,Drama,Rated,130,5/29/2009,Yôjirô Takita,"['Masahiro Motoki', ' Tsutomu Yamazaki', ' Ryôko Hirosue']",Japanese,8.1,1498210.0
3633,5835,Desbocados,2008,20,Mexico,Action,Rated,88,2/27/2009,René Cardona III,"['Gerardo Alabarrán', ' Armando Araiza', ' Gregorio Cazais']",Spanish,,27908.0
3634,5836,The Descendants,2011,2038,USA,Comedy,Rated,115,11/16/2011,Alexander Payne,"['George Clooney', ' Shailene Woodley', ' Amara Miller']",English,7.3,82584160.0
3636,5838,Descent,2007,2,USA,Drama,Rated,104,8/10/2007,Talia Lugacy,"['Rosario Dawson', ' Chad Faust', ' Marcus Patrick']",English,4.8,15233.0
3637,5839,Desert Bayou,2007,1,USA,Documentary,Unrated,90,10/5/2007,Alex LeMay,['nan'],English,6.4,14350.0
3638,5842,Desert Dancer,2014,36,UK,Biography,Rated,104,4/10/2015,Richard Raymond,"['Tom Cullen', ' Nazanin Boniadi', ' Freida Pinto']",English,6.1,155271.0
3639,5843,Desert Flower,2009,8,UK,Biography,Rated,120,3/18/2011,Sherry Hormann,"['Soraya Omar-Scego', ' Idriss Abdillahi Houfaneh', ' Awa Saïd Darar']",English,7.4,44348.0
3640,5846,Desi Boyz,2011,103,India,Comedy,Unrated,122,11/25/2011,Rohit Dhawan,"['Akshay Kumar', ' John Abraham', ' Deepika Padukone']",Hindi,5.9,1078826.0
3641,5847,Desierto,2015,168,Mexico,Drama,Rated,88,10/14/2016,Jonás Cuarón,"['Gael García Bernal', ' Jeffrey Dean Morgan', ' Alondra Hidalgo']",Spanish,6.0,2002036.0
3642,5848,Design Is One: The Vignellis,2012,1,USA,Documentary,Rated,86,10/11/2013,Kathy Brew,"['Paola Antonelli', ' Barry Bergdoll', ' Michael Bierut']",English,6.9,16386.0
3643,5851,Desolation,2016,0,USA,Short,Rated,7,1/26/2018,Jeffrey Paul Prudencio,['Corey Hedy'],English,,0.0
3644,5853,Desperate Acts of Magic,2013,2,USA,Comedy,Unrated,86,5/3/2013,Tammy Caplan,"['Joe Tyler Gold', ' Valerie Dillman', ' Jonathan Levit']",English,4.9,7373.0
3645,5856,Despicable Me,2010,3602,USA,Animation,Rated,95,7/9/2010,Pierre Coffin,"['Steve Carell', ' Jason Segel', ' Russell Brand']",English,7.7,251513985.0
3646,5857,Despicable Me 2,2013,4003,USA,Animation,Rated,98,7/3/2013,Pierre Coffin,"['Steve Carell', ' Kristen Wiig', ' Benjamin Bratt']",English,7.4,368061265.0
3647,5858,Despicable Me 3,2017,4535,USA,Animation,Rated,90,6/30/2017,Kyle Balda,"['Steve Carell', ' Kristen Wiig', ' Trey Parker']",English,6.3,263829255.0
3649,5862,Detachment,2011,15,USA,Drama,Unrated,98,3/16/2012,Tony Kaye,"['Adrien Brody', ' Marcia Gay Harden', ' James Caan']",English,7.7,72689.0
3650,5863,The Details,2011,73,USA,Comedy,Rated,101,11/2/2012,Jacob Estes,"['Tobey Maguire', ' Gary Schwartz', ' José Gandara']",English,6.2,63595.0
3651,5864,Detective Byomkesh Bakshy!,2015,82,India,Action,Unrated,139,4/3/2015,Dibakar Banerjee,"['Sushant Singh Rajput', ' Anand Tiwari', ' Neeraj Kabi']",Hindi,7.6,579055.0
3652,5865,Detective K: Secret of the Lost Island,2015,19,South Korea,,Rated,124,3/6/2015,Kim Suk-Yoon,"['Myung-min Kim', ' Yeon-hee Lee', ' Dal-su Oh']",,6.4,185367.0
