,Title,Theaters_x,Country_x,Genre_x,Rated_x,Runtime_x,Open_x,Language_x,imdbRating_x,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,last year_totalgross,genre_gross,count_num,Total Gross_x
2174,Fort McCoy,14,1,1,1,100,15/08/2014,1,5.8,0.0,0,,0,617.0,10893180888.0,1338281892.0,38.0,78948
2175,The Fortress,27,6,21,1,140,06/10/2017,7,7.8,0.0,0,,0,314.0,11216236720.0,,47.0,252895
2176,Found Memories,1,6,1,0,98,01/06/2012,10,7.2,0.0,0,,0,100.0,10187347362.0,1490190858.0,29.0,10575
2177,The Founder,1115,1,6,1,115,19/01/2017,1,7.2,66000.0,1,90000.0,1,1138.0,11216236720.0,,33.0,12786053
2178,Four Christmases,3540,6,2,1,88,26/11/2008,1,5.6,44166.66667,1,86200.0,1,716.0,9767268194.0,1427703732.0,22.0,120146040
2179,A Four Letter Word,5,1,2,0,87,28/03/2008,1,5.5,0.0,0,,0,0.0,9767268194.0,1427703732.0,32.0,72568
2180,Four Lions,18,2,2,1,97,05/11/2010,1,7.3,0.0,0,,0,876.0,10639535233.0,1435263724.0,26.0,304616
2181,Four Seasons Lodge,3,1,3,1,97,11/11/2009,1,6.8,0.0,0,,0,100.0,9750709587.0,87432868.0,29.0,58334
2182,The Fourth Kind,2530,1,12,1,98,06/11/2009,1,5.9,21200.0,1,,0,1049.0,9750709587.0,,29.0,25486040
2183,Foxcatcher,759,1,6,1,134,14/11/2014,1,7.0,71666.66667,1,38800.0,1,622.0,10893180888.0,,25.0,12096300
2184,McCanick,8,1,5,1,96,21/03/2014,1,4.7,48900.0,1,,0,944.0,10893180888.0,,47.0,2572
2185,"McFarland, USA",2792,1,6,1,129,20/02/2015,1,7.4,55200.0,1,25300.0,1,268.0,10354970864.0,,31.0,44482410
2186,"Me & You, Us, Forever",78,1,1,1,92,15/02/2008,1,4.2,0.0,0,,0,0.0,9767268194.0,1293680617.0,31.0,84093
2187,Me and Earl and the Dying Girl,870,1,2,1,105,12/06/2015,1,7.8,51200.0,1,,0,1089.0,10354970864.0,1272411206.0,40.0,6758416
2188,Me and Orson Welles,134,2,1,1,114,25/11/2009,1,6.8,34150.0,1,11300.0,1,1198.0,9750709587.0,1089198448.0,29.0,1190003
2189,Me Before You,2762,2,1,1,106,03/06/2016,1,7.4,0.0,0,,0,792.0,11149116327.0,2060252692.0,42.0,56245075
2190,Me You and Five Bucks,2,1,2,0,93,25/09/2015,1,5.5,0.0,0,,0,0.0,10354970864.0,1272411206.0,47.0,2105
2191,The Measure of a Man,6,3,1,1,91,15/04/2016,2,6.8,0.0,0,,0,296.0,11149116327.0,2060252692.0,51.0,112391
2192,The Mechanic,2704,1,4,1,93,28/01/2011,1,6.6,35400.0,1,71000.0,1,722.0,10589599184.0,1491832495.0,23.0,29121498
2193,Mechanic: Resurrection,2258,3,4,1,98,26/08/2016,1,5.6,48466.66667,1,,0,837.0,11149116327.0,2953177273.0,44.0,21218403
2194,The Meddler,464,1,2,1,103,22/04/2016,1,6.3,40700.0,1,5700.0,1,737.0,11149116327.0,1321791183.0,51.0,4267218
2195,Medeas,2,1,1,1,97,16/01/2015,1,6.4,0.0,0,,0,190.0,10354970864.0,1679582816.0,33.0,5895
2196,Medicine for Melancholy,7,1,1,0,88,30/01/2009,1,6.7,0.0,0,,0,656.0,9750709587.0,1089198448.0,18.0,111551
2197,Mediterranea,2,6,1,1,107,20/11/2015,2,6.5,0.0,0,,0,756.0,10354970864.0,1679582816.0,38.0,17663
2198,Meek's Cutoff,45,1,1,1,104,08/04/2011,1,6.6,25700.0,1,578.0,1,198.0,10589599184.0,1687447132.0,40.0,977772
2199,Meerkats,8,2,3,1,40,26/05/2012,1,7.2,0.0,0,,0,0.0,10187347362.0,82817592.0,34.0,777595
2200,Meet Bill,36,1,2,1,93,04/04/2008,1,6.3,54866.666670000006,1,,0,739.0,9767268194.0,1427703732.0,34.0,62597
2201,Meet Dave,3011,1,9,1,90,11/07/2008,1,4.9,87900.0,1,32900.0,1,920.0,9767268194.0,2920391521.0,24.0,11803254
2202,Meet Me in Montenegro,10,1,2,1,90,10/07/2015,1,6.0,0.0,0,,0,576.0,10354970864.0,1272411206.0,35.0,8612
2203,Meet Monica Velour,4,1,2,1,98,08/04/2011,1,5.8,52000.0,1,,0,1129.0,10589599184.0,1376087969.0,40.0,33042
2204,Meet the Blacks,1015,1,2,1,94,01/04/2016,1,6.0,0.0,0,,0,401.0,11149116327.0,1321791183.0,51.0,9097072
2205,Meet the Fokkens,1,6,3,0,80,08/08/2012,20,6.6,0.0,0,,0,100.0,10187347362.0,82817592.0,46.0,30810
2206,Meet the Mormons,333,1,3,1,78,10/10/2014,1,7.0,0.0,0,,0,972.0,10893180888.0,49307450.0,56.0,6047363
2207,Meet the Patels,101,1,3,1,88,11/09/2015,1,7.2,0.0,0,,0,581.0,10354970864.0,88392417.0,47.0,1700681
2208,Meet the Robinsons,3435,1,7,1,95,30/03/2007,1,6.9,35200.0,1,,0,864.0,9190502983.0,,14.0,97822171
2209,Meet the Spartans,2643,1,2,1,86,25/01/2008,1,2.7,0.0,0,32200.0,1,1649.0,9767268194.0,1427703732.0,16.0,38233676
2210,Meeting Evil,1,1,5,1,89,04/05/2012,1,5.3,45500.0,1,,0,1212.0,10187347362.0,,34.0,525
2211,Meeting Resistance,2,1,3,1,84,19/10/2007,11,7.7,0.0,0,,0,0.0,9190502983.0,102279769.0,31.0,20616
2212,Megamind,3949,1,7,1,95,05/11/2010,1,7.3,63866.666670000006,1,182700.0,1,485.0,10639535233.0,,26.0,148415853
2213,Megan Leavey,1956,1,6,1,116,09/06/2017,1,7.1,32200.0,1,,0,626.0,11216236720.0,,46.0,13406883
2214,Mekong Hotel,3,6,1,1,61,04/03/2016,25,6.1,0.0,0,,0,100.0,11149116327.0,2060252692.0,42.0,2502
2215,Melancholia,145,6,1,1,135,11/11/2011,1,7.1,40500.0,1,,0,1116.0,10589599184.0,1687447132.0,28.0,3030848
2216,A Melody to Remember,13,6,4,1,124,29/01/2016,7,6.9,0.0,0,,0,0.0,11149116327.0,2953177273.0,26.0,44263
2217,Memoir of a Murderer,8,6,4,1,118,08/09/2017,7,6.9,0.0,0,,0,271.0,11216236720.0,2297451379.0,47.0,91335
2218,Memoria,6,1,6,1,70,08/04/2016,1,5.0,53200.0,1,,0,1203.0,11149116327.0,,51.0,2242
2219,Memories of the Sword,22,6,4,0,120,28/08/2015,7,6.3,0.0,0,,0,597.0,10354970864.0,2268082751.0,34.0,111071
2220,Memphis,5,1,1,1,75,05/09/2014,1,5.5,0.0,0,,0,1436.0,10893180888.0,1338281892.0,46.0,21286
2221,Men & Chicken,11,6,2,0,104,22/04/2016,16,6.7,78100.0,1,,0,289.0,11149116327.0,1321791183.0,51.0,30207
2222,Men at Lunch,1,6,3,1,75,20/09/2013,1,6.3,0.0,0,,0,205.0,11041914748.0,131885122.0,51.0,2483
2223,Men Go to Battle,3,1,2,1,98,08/07/2016,1,5.4,0.0,0,,0,299.0,11149116327.0,1321791183.0,42.0,18006
2224,The Men Who Stare at Goats,2453,1,2,1,94,06/11/2009,1,6.2,49566.66667,1,,0,656.0,9750709587.0,2099450726.0,29.0,32428195
2225,"Men, Women & Children",608,1,2,1,119,01/10/2014,1,6.7,46800.0,1,47100.0,1,853.0,10893180888.0,1619719448.0,56.0,705908
2226,Menashe,126,1,1,1,82,28/07/2017,67,6.4,0.0,0,,0,500.0,11216236720.0,1339173437.0,28.0,1703036
2227,Mental,12,1,2,0,116,29/03/2013,1,6.2,0.0,0,58700.0,1,1253.0,11041914748.0,1050654625.0,41.0,17669
2228,Mera Pind: My Home,19,4,2,1,165,05/09/2008,31,6.4,0.0,0,,0,0.0,9767268194.0,1427703732.0,30.0,176976
2229,Mercedes Sosa: The Voice of Latin America,1,6,3,1,90,24/01/2014,4,7.4,0.0,0,,0,0.0,10893180888.0,49307450.0,32.0,2648
2230,Merchants of Doubt,30,1,3,1,96,06/03/2015,1,7.7,0.0,0,,0,912.0,10354970864.0,88392417.0,33.0,308156
2231,Mere Brother Ki Dulhan,74,4,2,0,139,09/09/2011,3,5.8,0.0,0,,0,1394.0,10589599184.0,1376087969.0,43.0,496172
2232,The Merry Gentleman,33,1,5,1,110,01/05/2009,1,6.6,66000.0,1,348.0,1,265.0,9750709587.0,,27.0,347977
2233,Meru,176,1,3,1,90,14/08/2015,1,7.7,0.0,0,,0,1372.0,10354970864.0,88392417.0,34.0,2334228
2234,The Messenger,50,1,1,1,113,13/11/2009,1,7.1,40500.0,1,750.0,1,980.0,9750709587.0,1089198448.0,29.0,1109660
2235,The Messengers,2529,1,8,1,90,02/02/2007,1,5.4,60700.0,1,,0,1096.0,9190502983.0,553237666.0,10.0,35374833
2236,Metallica Through the Never,589,1,17,1,93,27/09/2013,1,7.2,34500.0,1,18200.0,1,585.0,11041914748.0,,51.0,3419967
2237,Over Her Dead Body,1977,1,2,1,95,01/02/2008,1,5.2,45950.0,1,,0,569.0,9767268194.0,1427703732.0,31.0,7563670
2238,Over Your Cities Grass Will Grow,3,3,3,1,105,10/08/2011,2,6.9,0.0,0,,0,192.0,10589599184.0,93825307.0,38.0,51301
2239,Overdrive,20,3,4,1,93,06/10/2017,1,5.3,0.0,0,,0,845.0,11216236720.0,2297451379.0,47.0,7793
2240,The Overnight,307,1,2,1,79,19/06/2015,1,6.1,22600.0,1,,0,333.0,10354970864.0,1272411206.0,40.0,1110522
2241,The Overnighters,23,1,3,1,102,10/10/2014,1,7.5,0.0,0,,0,735.0,10893180888.0,49307450.0,56.0,110763
2242,An Oversimplification of Her Beauty,4,1,7,1,84,26/04/2013,1,6.2,0.0,0,,0,300.0,11041914748.0,,37.0,71906
2243,Owl and the Sparrow,4,6,1,1,97,16/01/2009,58,7.5,0.0,0,,0,0.0,9750709587.0,1089198448.0,18.0,47071
2244,The Oxford Murders,2,6,5,1,104,06/08/2010,1,6.1,51100.0,1,,0,750.0,10639535233.0,,26.0,4803
2245,Oy Vey! My Son Is Gay!!,5,1,2,1,90,24/12/2010,1,5.0,0.0,0,,0,0.0,10639535233.0,1435263724.0,19.0,89507
2246,Oz the Great and Powerful,3912,1,9,1,130,08/03/2013,1,6.3,50633.33333,1,109000.0,1,640.0,11041914748.0,3299119819.0,41.0,234911825
2247,Dhamaal,39,4,4,1,136,07/09/2007,3,7.1,0.0,0,,0,382.0,9190502983.0,1007869230.0,26.0,166339
2248,The Dhamma Brothers,3,1,3,1,76,11/04/2008,1,7.5,0.0,0,,0,0.0,9767268194.0,70723219.0,34.0,40492
2249,Dheepan,26,3,5,1,115,06/05/2016,23,7.2,0.0,0,1400.0,1,850.0,11149116327.0,,32.0,248392
2250,Dhoom 3,239,4,4,0,172,20/12/2013,3,5.4,0.0,0,,0,988.0,11041914748.0,2219810902.0,27.0,8031955
2251,Dhoondte Reh Jaoge,10,4,2,1,131,06/03/2009,3,5.6,0.0,0,,0,0.0,9750709587.0,2099450726.0,27.0,5127
2252,Diana,100,2,6,1,113,01/11/2013,1,5.5,25000.0,1,,0,1374.0,11041914748.0,,42.0,335359
2253,Diana Vreeland: The Eye Has to Travel,27,1,3,1,86,21/09/2012,1,7.5,0.0,0,,0,524.0,10187347362.0,82817592.0,43.0,1017579
2254,The Diary of a Teenage Girl,795,1,1,1,102,07/08/2015,1,6.9,35376.0,1,,0,596.0,10354970864.0,1679582816.0,34.0,1477002
2255,Diary of a Wimpy Kid,3083,1,2,1,94,19/03/2010,1,6.2,55200.0,1,68500.0,1,922.0,10639535233.0,1435263724.0,26.0,64003625
2256,Diary of a Wimpy Kid: Dog Days,3401,1,2,1,94,03/08/2012,1,6.3,55200.0,1,41300.0,1,988.0,10187347362.0,1490816438.0,46.0,49008662
2257,Diary of a Wimpy Kid: Rodrick Rules,3169,1,2,1,99,25/03/2011,1,6.6,55200.0,1,41300.0,1,945.0,10589599184.0,1376087969.0,30.0,52698535
2258,Diary of a Wimpy Kid: The Long Haul,3174,1,2,1,91,19/05/2017,1,4.2,22100.0,1,41300.0,1,672.0,11216236720.0,1302997778.0,33.0,20738724
2259,The Dictator,3014,1,2,1,83,16/05/2012,1,6.4,112200.0,1,52400.0,1,994.0,10187347362.0,1490816438.0,34.0,59650222
2260,Dictator,19,4,4,1,155,13/01/2016,34,4.5,0.0,0,,0,560.0,11149116327.0,2953177273.0,26.0,104734
2261,Did You Hear About the Morgans?,2718,1,2,1,103,18/12/2009,1,4.8,34300.0,1,,0,418.0,9750709587.0,2099450726.0,23.0,29580087
2262,A Different American Dream,1,3,3,1,84,06/01/2017,1,7.6,0.0,0,,0,0.0,11216236720.0,50850748.0,33.0,1172
2263,Difret,4,6,6,0,99,23/10/2015,33,6.8,0.0,0,,0,718.0,10354970864.0,,53.0,49667
2264,Digging for Fire,30,1,1,1,85,21/08/2015,1,5.9,50900.0,1,104.0,1,596.0,10354970864.0,1679582816.0,34.0,119364
2265,Digging Up the Marrow,1,1,6,0,89,12/02/2015,1,5.8,0.0,0,,0,801.0,10354970864.0,,31.0,10969
2266,Digimon Adventure Tri. 2: Decision,457,6,7,1,0,15/09/2016,6,7.9,0.0,0,,0,0.0,11149116327.0,,54.0,190581
2267,Dil Dhadakne Do,238,4,1,1,170,05/06/2015,3,6.8,0.0,0,,0,489.0,10354970864.0,1679582816.0,40.0,3066100
2268,The Dilemma,2943,1,2,1,111,14/01/2011,1,5.3,62133.333329999994,1,79000.0,1,603.0,10589599184.0,1376087969.0,23.0,48475290
2269,Dilwale,268,4,4,1,158,17/12/2015,3,5.3,0.0,0,,0,1720.0,10354970864.0,2268082751.0,34.0,4871263
2270,Diminished Capacity,4,1,2,0,92,04/07/2008,1,5.7,29800.0,1,,0,390.0,9767268194.0,1427703732.0,24.0,21659
2271,Dina,24,1,3,1,103,06/10/2017,1,6.8,0.0,0,,0,901.0,11216236720.0,50850748.0,47.0,83300
2272,The Dinner,2,1,1,1,120,07/08/2015,1,4.5,71100.0,1,750.0,1,567.0,10354970864.0,1679582816.0,34.0,7282
2273,The Dinner,2,1,1,1,120,07/08/2015,1,4.5,71100.0,1,750.0,1,567.0,11216236720.0,1339173437.0,33.0,7282
2274,The Dinner,505,1,1,1,120,05/05/2017,1,4.5,71100.0,1,750.0,1,567.0,10354970864.0,1679582816.0,34.0,1323312
2275,The Dinner,505,1,1,1,120,05/05/2017,1,4.5,71100.0,1,750.0,1,567.0,11216236720.0,1339173437.0,33.0,1323312
2276,Dinner for Schmucks,3046,1,2,1,114,30/07/2010,1,5.9,75700.0,1,121700.0,1,543.0,10639535233.0,1435263724.0,31.0,73026337
2277,Dior and I,105,3,3,1,90,10/04/2015,2,7.3,0.0,0,,0,1257.0,10354970864.0,88392417.0,45.0,1028953
2278,Diplomacy,14,3,1,0,84,15/10/2014,2,7.1,0.0,0,,0,755.0,10893180888.0,1338281892.0,56.0,230880
2279,Dirty Girl,10,1,2,1,90,07/10/2011,1,6.5,24200.0,1,,0,1124.0,10589599184.0,1376087969.0,38.0,55125
2280,Dirty Grandpa,2912,1,2,1,102,22/01/2016,1,6.0,53300.0,1,,0,731.0,11149116327.0,1321791183.0,26.0,35593113
2281,Dirty Wars,31,1,3,0,87,07/06/2013,1,7.5,0.0,0,,0,669.0,11041914748.0,131885122.0,41.0,384473
2282,The Disappearance of Alice Creed,12,2,5,1,100,06/08/2010,1,6.8,39800.0,1,,0,1007.0,10639535233.0,,26.0,166980
2283,The Disappearance of Eleanor Rigby: Them,139,1,1,1,123,12/09/2014,1,6.3,56250.0,1,588.0,1,195.0,10893180888.0,1338281892.0,46.0,587774
2284,The Disappointments Room,1554,1,1,1,85,09/09/2016,1,3.9,41800.0,1,42600.0,1,1005.0,11149116327.0,2060252692.0,54.0,2423468
2285,Disaster Movie,2642,1,2,1,87,29/08/2008,1,1.9,0.0,0,32200.0,1,965.0,9767268194.0,1427703732.0,34.0,14190901
2286,Disconnect,180,1,1,1,115,12/04/2013,1,7.6,71250.0,1,,0,669.0,11041914748.0,1670662348.0,37.0,1436900
2287,The Discoverers,4,1,2,1,104,16/05/2014,1,5.6,0.0,0,,0,0.0,10893180888.0,1619719448.0,41.0,50020
2288,Disfigured,1,1,1,1,96,18/07/2008,1,6.7,0.0,0,,0,0.0,9767268194.0,1293680617.0,24.0,829
2289,Disgrace,9,6,1,1,119,18/09/2009,1,6.6,31000.0,1,,0,945.0,9750709587.0,1089198448.0,32.0,69705
2290,Dishkiyaoon,11,4,4,1,119,28/03/2014,3,5.3,0.0,0,,0,863.0,10893180888.0,2225063194.0,47.0,11288
2291,Dishoom,113,4,4,1,124,29/07/2016,3,5.1,0.0,0,,0,802.0,11149116327.0,2953177273.0,42.0,812737
2292,Dislecksia: The Movie,1,1,3,1,83,04/10/2013,1,8.3,0.0,0,,0,0.0,11041914748.0,131885122.0,34.0,33066
2293,Disorder,8,3,1,0,98,12/08/2016,2,6.1,4500.0,1,,0,1643.0,11149116327.0,2060252692.0,44.0,39687
2294,District 9,3180,6,14,1,112,14/08/2009,1,8.0,57300.0,1,80100.0,1,521.0,9750709587.0,,24.0,115646235
2295,District of Corruption,3,1,3,1,70,26/10/2012,1,6.4,0.0,0,,0,0.0,10187347362.0,82817592.0,44.0,31954
2296,Disturbia,3132,1,1,1,105,13/04/2007,1,6.9,76350.0,1,42600.0,1,867.0,9190502983.0,1566075796.0,17.0,80209692
2297,Disturbing the Peace,2,6,3,0,87,11/11/2016,1,7.7,0.0,0,,0,265.0,11149116327.0,65052467.0,35.0,25287
2298,Divergent,3936,1,9,1,139,21/03/2014,1,6.7,66066.66667,1,54100.0,1,792.0,10893180888.0,3400302355.0,47.0,150947895
2299,The Divine Move,11,6,4,1,118,25/07/2014,7,6.7,0.0,0,,0,100.0,10893180888.0,2225063194.0,28.0,136707
2300,The Diving Bell and the Butterfly,213,3,6,1,112,30/11/2007,2,8.0,23100.0,1,2700.0,1,529.0,9190502983.0,,27.0,6003227
2301,Wiener-Dog,73,1,2,1,88,24/06/2016,1,5.9,3250.0,1,1200.0,1,667.0,11149116327.0,1321791183.0,42.0,470575
2302,Wild Canaries,4,1,2,0,96,25/02/2015,1,6.1,0.0,0,,0,501.0,10354970864.0,1272411206.0,31.0,19777
2303,Wild City,11,6,4,0,120,31/07/2015,12,5.7,0.0,0,,0,597.0,10354970864.0,2268082751.0,35.0,34866
2304,Wild Grass,23,3,1,1,104,25/06/2010,2,6.3,0.0,0,,0,460.0,10639535233.0,1834327761.0,29.0,403952
2305,Wild Hogs,3401,1,4,1,100,02/03/2007,1,5.9,65066.666670000006,1,,0,1183.0,9190502983.0,1007869230.0,14.0,168273550
2306,"Wild Horse, Wild Ride",21,1,3,1,106,24/08/2012,1,7.5,0.0,0,,0,0.0,10187347362.0,82817592.0,46.0,111205
2307,Wild Oats,100,1,4,1,86,16/09/2016,1,5.6,31800.0,1,66400.0,1,655.0,11149116327.0,2953177273.0,54.0,40598
2308,Wild Tales,122,6,2,1,122,20/02/2015,4,8.1,0.0,0,,0,1269.0,10354970864.0,1272411206.0,31.0,3106530
2309,Wild Target,13,2,4,1,98,29/10/2010,1,6.9,112450.0,1,,0,1616.0,10639535233.0,2041030428.0,34.0,108589
2310,The Wildest Dream,21,1,3,1,94,06/08/2010,1,7.3,0.0,0,,0,786.0,10639535233.0,187290939.0,26.0,898137
2311,Will You Still Love Me Tomorrow?,3,6,2,1,104,17/01/2014,5,6.7,0.0,0,,0,0.0,10893180888.0,1619719448.0,32.0,6694
2312,William Kunstler: Disturbing the Universe,6,1,3,0,85,13/11/2009,1,7.7,0.0,0,,0,0.0,9750709587.0,87432868.0,29.0,46078
2313,William S. Burroughs: A Man Within,4,1,3,0,87,17/11/2010,1,7.2,0.0,0,,0,139.0,10639535233.0,187290939.0,26.0,46380
2314,Wilson,311,1,2,1,94,24/03/2017,1,5.8,54500.0,1,3000.0,1,1125.0,11216236720.0,1302997778.0,36.0,653951
2315,Win Win,388,1,2,1,106,18/03/2011,1,7.2,32900.0,1,17600.0,1,976.0,10589599184.0,1376087969.0,30.0,10179275
2316,Wind Chill,42,1,1,1,91,27/04/2007,1,5.9,24950.0,1,33500.0,1,460.0,9190502983.0,1566075796.0,17.0,36804
2317,The Wind Rises,496,6,7,1,126,21/02/2014,6,7.8,0.0,0,7700.0,1,806.0,10893180888.0,,29.0,5209580
2318,Wind River,2890,2,5,1,107,04/08/2017,1,7.9,114500.0,1,,0,495.0,11216236720.0,,42.0,33721763
2319,The Winding Stream,3,1,3,1,90,16/12/2015,1,7.8,0.0,0,,0,100.0,10354970864.0,88392417.0,34.0,33420
2320,The Windmill Movie,4,1,3,1,82,17/06/2009,1,6.4,0.0,0,,0,100.0,9750709587.0,87432868.0,24.0,30050
2321,Windsor Drive,2,1,12,1,90,28/08/2015,1,3.2,0.0,0,,0,0.0,10354970864.0,,34.0,3256
2322,A Wink and a Smile,4,1,3,1,91,01/05/2009,1,6.9,0.0,0,,0,0.0,9750709587.0,87432868.0,27.0,20169
2323,Winnebago Man,12,1,3,1,85,09/07/2010,1,7.2,91300.0,1,,0,1508.0,10639535233.0,187290939.0,31.0,181039
2324,Winnie Mandela,32,6,6,1,104,06/09/2013,1,6.0,41100.0,1,,0,700.0,11041914748.0,,51.0,80634
2325,Winnie the Pooh,2405,1,7,1,63,15/07/2011,1,7.2,0.0,0,,0,960.0,10589599184.0,,36.0,26692846
2326,Winter of Frozen Dreams,1,1,5,1,92,10/04/2009,1,4.8,0.0,0,,0,0.0,9750709587.0,,32.0,8321
2327,Winter's Bone,141,1,1,1,100,11/06/2010,1,7.2,130900.0,1,3300.0,1,269.0,10639535233.0,1834327761.0,29.0,6531503
2328,Winter's Tale,2965,1,1,1,118,14/02/2014,1,6.2,38600.0,1,12600.0,1,360.0,10893180888.0,1338281892.0,29.0,12600231
2329,Wish I Was Here,753,1,2,1,106,18/07/2014,1,6.7,38800.0,1,25100.0,1,817.0,10893180888.0,1619719448.0,28.0,3591299
2330,Wish Upon,2250,1,13,1,90,14/07/2017,1,5.0,48300.0,1,44800.0,1,424.0,11216236720.0,,28.0,14301505
2331,The Witch,2204,1,8,1,92,19/02/2016,1,6.8,0.0,0,,0,527.0,11149116327.0,374243647.0,26.0,25138705
2332,Without the King,1,1,3,1,83,25/04/2008,1,7.0,0.0,0,,0,0.0,9767268194.0,70723219.0,34.0,8663
2333,Witless Protection,1354,1,2,1,97,22/02/2008,1,3.2,88100.0,1,,0,1039.0,9767268194.0,1427703732.0,31.0,4161625
2334,The Witnesses,6,3,1,0,112,01/02/2008,2,6.8,0.0,0,,0,163.0,9767268194.0,1293680617.0,31.0,78440
2335,CJ7,30,6,2,1,86,07/03/2008,12,6.5,0.0,0,,0,1411.0,9767268194.0,1427703732.0,32.0,207378
2336,Clandestine Childhood,2,6,1,0,112,18/01/2013,4,7.1,0.0,0,,0,166.0,11041914748.0,1670662348.0,13.0,9017
2337,The Class,126,3,1,1,128,19/12/2008,2,7.5,0.0,0,,0,946.0,9767268194.0,1293680617.0,28.0,3766810
2338,Client 9: The Rise and Fall of Eliot Spitzer,17,1,3,1,117,05/11/2010,1,7.4,0.0,0,,0,0.0,10639535233.0,187290939.0,26.0,189416
2339,Closed Circuit,870,2,5,1,96,28/08/2013,1,6.2,0.0,0,9400.0,1,553.0,11041914748.0,,44.0,5750401
2340,Closed Curtain,5,6,1,1,106,09/07/2014,24,6.6,0.0,0,,0,0.0,10893180888.0,1338281892.0,28.0,28098
2341,Closet Monster,11,5,1,0,90,23/09/2016,1,7.0,0.0,0,,0,783.0,11149116327.0,2060252692.0,54.0,42166
2342,Closing Escrow,5,1,2,1,93,24/08/2007,1,5.5,0.0,0,,0,240.0,9190502983.0,1955138318.0,26.0,8719
2343,Cloud 9,8,1,4,1,85,14/08/2009,1,6.8,0.0,0,,0,747.0,9750709587.0,1961967999.0,24.0,91675
2344,Cloud Atlas,2023,6,4,1,172,26/10/2012,1,7.5,62033.333329999994,1,8500.0,1,667.0,10187347362.0,2117507233.0,44.0,27108272
2345,Clouds of Sils Maria,187,3,1,1,124,10/04/2015,1,6.8,60700.0,1,,0,885.0,10354970864.0,1679582816.0,45.0,1851517
2346,Cloudy with a Chance of Meatballs,3119,1,7,1,90,18/09/2009,1,7.0,68900.0,1,178200.0,1,606.0,9750709587.0,,32.0,124870275
2347,Cloudy with a Chance of Meatballs 2,4001,1,7,1,95,27/09/2013,1,6.4,68900.0,1,,0,979.0,11041914748.0,,51.0,119793567
2348,Cloverfield,3411,1,4,1,85,18/01/2008,1,7.0,45900.0,1,90700.0,1,1010.0,9767268194.0,1481747614.0,16.0,80048433
2349,Clown,100,1,8,1,100,17/06/2016,1,5.7,0.0,0,,0,1760.0,11149116327.0,374243647.0,42.0,55007
2350,The Club,14,6,2,0,98,05/02/2016,4,7.2,0.0,0,,0,1660.0,11149116327.0,1321791183.0,26.0,52761
2351,Club Life,7,1,1,1,87,29/05/2015,1,4.7,0.0,0,,0,489.0,10354970864.0,1679582816.0,45.0,4444
2352,Wrath of the Titans,3545,6,4,1,99,30/03/2012,1,5.8,70666.66667,1,86100.0,1,879.0,10187347362.0,2117507233.0,49.0,83670083
2353,Wreck-It Ralph,3752,1,7,1,101,02/11/2012,1,7.7,53500.0,1,265300.0,1,651.0,10187347362.0,,38.0,189422889
2354,Wrecked,1,1,9,1,91,01/04/2011,1,5.3,18900.0,1,,0,1058.0,10589599184.0,3790716290.0,40.0,8020
2355,The Wrestler,776,1,1,1,109,17/12/2008,1,7.9,34750.0,1,38500.0,1,1061.0,9767268194.0,1293680617.0,28.0,26238243
2356,Wretches & Jabberers,1,1,3,1,90,01/04/2011,1,8.1,0.0,0,,0,0.0,10589599184.0,93825307.0,40.0,84610
2357,Ip Man 3,115,6,4,1,105,22/01/2016,12,7.1,61900.0,1,,0,1747.0,11149116327.0,2953177273.0,26.0,2679437
2358,Ip Man: The Final Fight,14,6,4,1,100,20/09/2013,12,6.2,0.0,0,,0,601.0,11041914748.0,2219810902.0,51.0,37884
2359,The Iran Job,2,1,3,0,90,07/06/2013,1,7.1,0.0,0,,0,289.0,11041914748.0,131885122.0,41.0,23115
2360,Irina Palm,4,6,1,1,103,21/03/2008,1,7.2,0.0,0,,0,469.0,9767268194.0,1293680617.0,32.0,44383
2361,The Iron Lady,1244,2,6,1,105,30/12/2011,1,6.4,32200.0,1,,0,1632.0,10589599184.0,,25.0,30017992
2362,Iron Man,4154,1,4,1,126,02/05/2008,1,7.9,37350.0,1,166800.0,1,837.0,9767268194.0,1481747614.0,23.0,318412101
2363,Iron Man 2,4390,1,4,1,124,07/05/2010,1,7.0,70250.0,1,166800.0,1,1442.0,10639535233.0,2041030428.0,29.0,312433331
2364,Iron Man 3,4253,6,4,1,130,03/05/2013,1,7.2,70250.0,1,149800.0,1,1279.0,11041914748.0,2219810902.0,44.0,409013994
2365,The Iron Ministry,3,1,3,1,82,21/08/2015,5,6.8,0.0,0,,0,100.0,10354970864.0,88392417.0,34.0,3159
2366,Iron Sky,8,6,4,1,93,25/07/2012,1,5.9,0.0,0,,0,1465.0,10187347362.0,2117507233.0,23.0,122082
2367,Irrational Man,925,1,2,1,95,17/07/2015,1,6.6,59750.0,1,13400.0,1,456.0,10354970864.0,1272411206.0,35.0,4030360
2368,Is Anybody There?,165,2,1,1,94,17/04/2009,1,6.8,0.0,0,9400.0,1,194.0,9750709587.0,1089198448.0,32.0,2026756
2369,Is Genesis History?,704,1,3,0,100,23/02/2017,1,3.7,0.0,0,,0,0.0,11216236720.0,50850748.0,30.0,1796182
2370,Is That a Gun in Your Pocket?,7,1,2,1,95,16/09/2016,1,6.4,0.0,0,,0,0.0,11149116327.0,1321791183.0,54.0,39928
